human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
-1.000000000000000056e-01,1.000000000000000000e+00,-2.155681043868251656e-01,3.023809526494784516e-01,-9.303480311260192465e-05,7.443160823635062810e-05,-1.712074775997911580e-01,1.991753946670580810e-01,-1.954080307381178514e-05,5.229026818795905272e-05,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-1.712074775997911580e-01,1.991753946670580810e-01,-6.700939900492317209e-05,5.229026818795905272e-05,-1.711922262500537584e-01,2.365738879573228426e-01,-3.056495669510237128e-05,6.888242767834912446e-05,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-1.711922262500537584e-01,2.365738879573228426e-01,-6.690588217513040103e-05,6.888242767834912446e-05,-1.749870423829055222e-01,2.684531277398180538e-01,-4.345718355571149768e-05,8.713773148282124388e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.749870423829055222e-01,2.684531277398180538e-01,-6.876057245488081992e-05,8.713773148282124388e-05,-1.791852888273690048e-01,2.963382836564548151e-01,-5.761090928750073499e-05,1.076707763363683778e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.791852888273690048e-01,2.963382836564548151e-01,-7.347893732921351737e-05,1.076707763363683778e-04,-1.791913815198898086e-01,3.224406464513648318e-01,-7.073181916203884407e-05,1.309582856324521816e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-1.791913815198898086e-01,3.224406464513648318e-01,-7.537010360884695737e-05,1.309582856324521816e-04,-1.754048221269859931e-01,3.424023411865263489e-01,-8.006238022250581742e-05,1.523460381724336195e-04,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.754048221269859931e-01,3.424023411865263489e-01,-7.319689576776414490e-05,1.523460381724336195e-04,-1.770275858212456976e-01,3.398776325296085088e-01,-7.960703328173732293e-05,1.498485738269799978e-04,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-1.770275858212456976e-01,3.398776325296085088e-01,-6.805306035624117107e-05,1.498485738269799978e-04,-1.840811767343161764e-01,3.333666059001249016e-01,-8.000816685855613030e-05,1.435728092538426080e-04,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.840811767343161764e-01,3.333666059001249016e-01,-6.759289426006210482e-05,1.435728092538426080e-04,-1.949335801755074649e-01,3.229469514591165602e-01,-8.048445580795241428e-05,1.342828999060835429e-04,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.949335801755074649e-01,3.229469514591165602e-01,-6.740784041112034774e-05,1.342828999060835429e-04,-2.061841971651624528e-01,3.112917091771452149e-01,-8.077982864969196193e-05,1.248417540970186545e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.061841971651624528e-01,3.112917091771452149e-01,-6.773805706483249491e-05,1.248417540970186545e-04,-2.094379423693223385e-01,2.996353245374626106e-01,-7.576774782373294609e-05,1.143637455507550327e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.094379423693223385e-01,2.996353245374626106e-01,-6.950350011282893181e-05,1.143637455507550327e-04,-2.043425048251192311e-01,2.875104530853735407e-01,-6.622542242778250228e-05,1.035199867455731859e-04,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.043425048251192311e-01,2.875104530853735407e-01,-7.431939375743230403e-05,1.035199867455731859e-04,-1.988718871356203732e-01,2.758500159007666319e-01,-5.793253227909025689e-05,9.462448160882838666e-05,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.988718871356203732e-01,2.758500159007666319e-01,-7.653036427536308924e-05,9.462448160882838666e-05,-2.014010324923208584e-01,2.643617762773852742e-01,-5.365822919824099366e-05,8.696102187788406286e-05,2.000000000000000042e-02,-2.000000000000000111e-01
