expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-1.000000000000000000e+00,3.332999999999998408e+00,3.752681866824230661e-01,1.200000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,1.302400000000000091e+01,6.315675530133021409e-01,4.400000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,4.498400000000000887e+01,1.794637958641683628e+00,1.500000000000000000e+02
0.000000000000000000e+00,-7.100000000000000000e+01,2.443099999999998317e+01,1.096249143827354500e+00,8.200000000000000000e+01
0.000000000000000000e+00,-3.200000000000000000e+01,1.268599999999997863e+01,6.208586512990413864e-01,4.300000000000000000e+01
0.000000000000000000e+00,-4.600000000000000000e+01,1.696499999999997499e+01,7.543039127524063803e-01,5.700000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,4.229999999999961346e+00,2.181340187632073713e-01,1.500000000000000000e+01
0.000000000000000000e+00,-3.100000000000000000e+01,1.236099999999999000e+01,4.816236392458557170e-01,4.200000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,2.413999999999987267e+00,2.582119648622959174e-01,9.000000000000000000e+00
0.000000000000000000e+00,-7.000000000000000000e+00,5.134999999999990905e+00,3.438856956486814331e-01,1.800000000000000000e+01
0.000000000000000000e+00,6.000000000000000000e+00,1.224999999999909051e+00,2.283535099604821483e-01,5.000000000000000000e+00
0.000000000000000000e+00,-6.700000000000000000e+01,2.334299999999996089e+01,1.681618857196331751e+00,7.800000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,4.865999999999985448e+00,4.506953415039740563e-01,1.700000000000000000e+01
0.000000000000000000e+00,4.000000000000000000e+00,1.828000000000088221e+00,1.960647089516253661e-01,7.000000000000000000e+00
0.000000000000000000e+00,-3.000000000000000000e+01,1.214199999999993906e+01,9.137912267919224840e-01,4.100000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,6.125999999999976353e+00,5.995080240918375658e-01,2.100000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,3.648000000000024556e+00,4.245326193179970731e-01,1.300000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,5.451000000000021828e+00,4.294304324306644216e-01,1.900000000000000000e+01
0.000000000000000000e+00,-2.400000000000000000e+01,1.028999999999996362e+01,7.160534342717236322e-01,3.500000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.735000000000013642e+00,3.282042812792609343e-01,1.000000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+01,2.124299999999993815e+01,1.734755963786546840e+00,7.100000000000000000e+01
0.000000000000000000e+00,-9.800000000000000000e+01,3.298099999999999454e+01,2.509602062416367740e+00,1.090000000000000000e+02
0.000000000000000000e+00,-4.900000000000000000e+01,2.120899999999983265e+01,1.641631842605284941e+00,7.100000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,6.059999999999945430e+00,5.496552741435090095e-01,2.100000000000000000e+01
0.000000000000000000e+00,5.000000000000000000e+00,1.520999999999958163e+00,2.267845070413450070e-01,6.000000000000000000e+00
0.000000000000000000e+00,-1.400000000000000000e+01,7.286999999999807187e+00,5.221745458260130812e-01,2.500000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,5.478000000000065484e+00,5.450111515870483814e-01,1.900000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,7.894999999999981810e+00,6.575837141450197043e-01,2.700000000000000000e+01
0.000000000000000000e+00,-8.200000000000000000e+01,2.806499999999982720e+01,2.024732868184559109e+00,9.300000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,8.562000000000125510e+00,7.727905576772658991e-01,2.900000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,5.826999999999998181e+00,5.721507245410231146e-01,2.000000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,7.038000000000010914e+00,6.476873054246378159e-01,2.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,3.653999999999996362e+00,3.152188834040724474e-01,1.300000000000000000e+01
0.000000000000000000e+00,-4.900000000000000000e+01,1.801400000000012369e+01,1.373795380195522942e+00,6.000000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,3.355000000000018190e+00,2.356301873181218809e-01,1.200000000000000000e+01
0.000000000000000000e+00,-9.200000000000000000e+01,3.098000000000001819e+01,2.253978063518029096e+00,1.030000000000000000e+02
0.000000000000000000e+00,-3.700000000000000000e+01,1.424599999999986721e+01,1.171014697640448521e+00,4.800000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,4.867999999999938154e+00,4.054116773991906508e-01,1.700000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,9.711000000000012733e+00,8.346800380647118045e-01,3.300000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+01,7.642000000000052751e+00,5.943227826911389178e-01,2.600000000000000000e+01
0.000000000000000000e+00,-1.900000000000000000e+01,8.791999999999916326e+00,6.966074741102241674e-01,3.000000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,5.192000000000007276e+00,4.587665332736026724e-01,1.800000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,3.643000000000029104e+00,3.285355309531597379e-01,1.300000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,5.771000000000185537e+00,5.024115189756614974e-01,2.000000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.733999999999923602e+00,3.453652490152070431e-01,1.000000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,6.357999999999719876e+00,5.157185662717477248e-01,2.200000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,5.776000000000294676e+00,5.409597961263636900e-01,2.000000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,5.783999999999650754e+00,5.279725699759427737e-01,2.000000000000000000e+01
0.000000000000000000e+00,-2.400000000000000000e+01,1.035600000000022192e+01,8.424193624255083002e-01,3.500000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.034000000000105501e+00,2.687698628931591838e-01,1.100000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,6.677000000000134605e+00,5.990749308325052924e-01,2.300000000000000000e+01
0.000000000000000000e+00,5.000000000000000000e+00,1.523000000000138243e+00,1.961349824991676649e-01,6.000000000000000000e+00
0.000000000000000000e+00,-2.200000000000000000e+01,9.705999999999676220e+00,5.095570610141165746e-01,3.300000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,2.125000000000000000e+00,2.673518880171340539e-01,8.000000000000000000e+00
0.000000000000000000e+00,-6.300000000000000000e+01,2.209699999999975262e+01,1.617580602540651169e+00,7.400000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,2.753999999999905413e+00,2.389805480919351133e-01,1.000000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,4.858000000000174623e+00,4.775974177545416199e-01,1.700000000000000000e+01
0.000000000000000000e+00,6.000000000000000000e+00,1.215999999999894499e+00,1.810733867375281247e-01,5.000000000000000000e+00
0.000000000000000000e+00,-2.000000000000000000e+00,3.644999999999981810e+00,3.169563342119822158e-01,1.300000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+02,4.263500000000021828e+01,1.580716089498306109e+00,1.410000000000000000e+02
0.000000000000000000e+00,-1.000000000000000000e+00,6.719000000000050932e+00,5.636729686728553235e-01,2.300000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,6.999000000000251021e+00,6.340651911157749732e-01,2.400000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,6.760000000000218279e+00,5.345643125053941569e-01,2.300000000000000000e+01
0.000000000000000000e+00,-7.100000000000000000e+01,2.471399999999994179e+01,1.819315336933944760e+00,8.200000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,4.239000000000032742e+00,4.521827277810556711e-01,1.500000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,7.275000000000090949e+00,6.134435622964330426e-01,2.500000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,8.496000000000094587e+00,6.663547079068719015e-01,2.900000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,6.079000000000178261e+00,5.541429394569806766e-01,2.100000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,6.979999999999563443e+00,6.255875788212056365e-01,2.400000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,2.122000000000298314e+00,2.734685945973430732e-01,8.000000000000000000e+00
