human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,2.000000000000000000e+00,-3.673841443361356984e-01,1.956652628567484842e-01,-1.750336694129461246e-01,1.647965359934620844e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.750336694129461246e-01,1.647965359934620844e-01,-1.792325996862365045e-01,1.705452377658932261e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.792325996862365045e-01,1.705452377658932261e-01,-1.792355770058550735e-01,1.802343002990168253e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.792355770058550735e-01,1.802343002990168253e-01,-1.792371457445041671e-01,1.912850681407237408e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.792371457445041671e-01,1.912850681407237408e-01,-1.792394183027111731e-01,2.023365029143939509e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.792394183027111731e-01,2.023365029143939509e-01,-1.792424017069600695e-01,2.133886633536533906e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.792424017069600695e-01,2.133886633536533906e-01,-1.754442566999520614e-01,2.248833473568755126e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.754442566999520614e-01,2.248833473568755126e-01,-1.740530621750150386e-01,2.359369418692073561e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-1.740530621750150386e-01,2.359369418692073561e-01,-1.740584095217573013e-01,2.452435101294455633e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.740584095217573013e-01,2.452435101294455633e-01,-1.778669421056744970e-01,2.510481071137014575e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.778669421056744970e-01,2.510481071137014575e-01,-1.896755322259452980e-01,2.563427826387871811e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.896755322259452980e-01,2.563427826387871811e-01,-2.104436698084437563e-01,2.597885682305509647e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-2.104436698084437563e-01,2.597885682305509647e-01,-2.309733185077145479e-01,2.590221807736513004e-01,-2.000000000000000042e-02,2.000000000000000111e-01
