human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,0.000000000000000000e+00,-3.437528428364974853e-01,3.317689907677412453e-01,-1.712317828650020690e-01,1.664103425471134545e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-1.712317828650020690e-01,1.664103425471134545e-01,-1.712335197220427319e-01,1.711387383544784868e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.712335197220427319e-01,1.711387383544784868e-01,-1.712346886806826174e-01,1.797673993014077265e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.712346886806826174e-01,1.797673993014077265e-01,-1.712355745053867340e-01,1.910700407634831621e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.712355745053867340e-01,1.910700407634831621e-01,-1.750377941176677887e-01,2.028051548772726032e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-1.750377941176677887e-01,2.028051548772726032e-01,-1.792465917095860117e-01,2.113225363879709384e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.792465917095860117e-01,2.113225363879709384e-01,-1.751395256219863694e-01,2.159402187505275739e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.751395256219863694e-01,2.159402187505275739e-01,-1.740708860054350771e-01,2.185121228069387689e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.740708860054350771e-01,2.185121228069387689e-01,-1.740762105506269419e-01,2.211872501778600064e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.740762105506269419e-01,2.211872501778600064e-01,-1.740814849552621002e-01,2.237597170032784577e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.740814849552621002e-01,2.237597170032784577e-01,-1.778807286451151159e-01,2.263322857845720126e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.778807286451151159e-01,2.263322857845720126e-01,-1.827288454376597704e-01,2.290080573847642076e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.827288454376597704e-01,2.290080573847642076e-01,-1.830568835717362730e-01,2.315814076975185321e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.830568835717362730e-01,2.315814076975185321e-01,-1.796028292841206353e-01,2.342577253256355740e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.796028292841206353e-01,2.342577253256355740e-01,-1.741098064098508535e-01,2.368308599247732071e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.741098064098508535e-01,2.368308599247732071e-01,-1.741160537476169057e-01,2.394047830895445483e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.741160537476169057e-01,2.394047830895445483e-01,-1.741227279147390949e-01,2.420819323448984983e-01,0.000000000000000000e+00,0.000000000000000000e+00
