expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-3.100000000000000000e+01,8.286999999999977717e+00,6.619926200593793109e-01,4.200000000000000000e+01
0.000000000000000000e+00,-2.400000000000000000e+01,6.904000000000024784e+00,5.407753060883593310e-01,3.500000000000000000e+01
0.000000000000000000e+00,-9.700000000000000000e+01,2.163700000000000045e+01,1.386719756158089734e+00,1.080000000000000000e+02
0.000000000000000000e+00,-1.900000000000000000e+01,5.847000000000008413e+00,4.713962360894007331e-01,3.000000000000000000e+01
0.000000000000000000e+00,-2.400000000000000000e+01,6.870000000000004547e+00,5.588737385752906572e-01,3.500000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.627000000000009550e+00,2.872557229445673599e-01,1.400000000000000000e+01
0.000000000000000000e+00,-2.100000000000000000e+01,6.264999999999986358e+00,4.846747539887056311e-01,3.200000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.260000000000047748e+00,4.304765091106544928e-01,2.700000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,2.218999999999994088e+00,2.894553788652579063e-01,1.200000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.651000000000010459e+00,4.749127093903081631e-01,2.900000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.673000000000001819e+00,5.179687228166394153e-01,1.900000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.926000000000044565e+00,5.648105602084190213e-01,2.000000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.879999999999995453e+00,6.012350864771509595e-01,2.500000000000000000e+01
0.000000000000000000e+00,5.000000000000000000e+00,1.018000000000029104e+00,2.207199282722154265e-01,6.000000000000000000e+00
0.000000000000000000e+00,-4.300000000000000000e+01,1.077999999999997272e+01,1.270206485921343109e+00,5.400000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.488000000000056389e+00,7.721705227496810098e-01,2.800000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.875000000000000000e+00,6.377124155636432201e-01,2.500000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.865000000000009095e+00,2.749066603889193661e-01,2.000000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.291999999999916326e+00,6.037552832486066112e-01,2.700000000000000000e+01
0.000000000000000000e+00,4.000000000000000000e+00,1.230999999999994543e+00,2.376977984653821097e-01,7.000000000000000000e+00
0.000000000000000000e+00,-3.000000000000000000e+01,8.240000000000009095e+00,9.955176340410286651e-01,4.100000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.435999999999921783e+00,2.082983941408568795e-01,8.000000000000000000e+00
0.000000000000000000e+00,-2.000000000000000000e+00,2.472999999999956344e+00,4.070824167850166098e-01,1.300000000000000000e+01
0.000000000000000000e+00,-5.000000000000000000e+01,1.239100000000007640e+01,1.417349527893776662e+00,6.100000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.542000000000143700e+00,7.933510582566045688e-01,2.800000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.321000000000140062e+00,7.529373246719581747e-01,2.700000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.257000000000061846e+00,3.905499827689082326e-01,1.700000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.438999999999850843e+00,2.371259376805404939e-01,8.000000000000000000e+00
0.000000000000000000e+00,-3.100000000000000000e+01,8.351000000000112777e+00,9.931062587556042098e-01,4.200000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.290999999999939973e+00,5.719389165343208292e-01,2.200000000000000000e+01
0.000000000000000000e+00,-3.200000000000000000e+01,8.611000000000103682e+00,9.527387066441586061e-01,4.300000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.485999999999876309e+00,5.812671230038439774e-01,2.300000000000000000e+01
0.000000000000000000e+00,-1.900000000000000000e+01,5.903999999999996362e+00,7.990180323661774109e-01,3.000000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.692000000000007276e+00,4.596678894174652807e-01,1.900000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.435000000000172804e+00,2.536608905240094192e-01,8.000000000000000000e+00
0.000000000000000000e+00,-3.400000000000000000e+01,8.973999999999932697e+00,1.025946663145720361e+00,4.500000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.074999999999818101e+00,5.450887088059074292e-01,2.100000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.512999999999919964e+00,6.035802088207964378e-01,2.300000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.865000000000009095e+00,4.433918160667906783e-01,1.500000000000000000e+01
0.000000000000000000e+00,-6.300000000000000000e+01,1.504399999999986903e+01,1.610946167653571903e+00,7.400000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.083000000000083674e+00,5.078004311737478460e-01,2.100000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.153999999999996362e+00,6.293421199287296819e-01,3.600000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.049799999999981992e+01,2.103841446673698989e+00,1.500000000000000000e+02
0.000000000000000000e+00,-2.300000000000000000e+01,6.720000000000027285e+00,4.421932559377282357e-01,3.400000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.783999999999878128e+00,9.199156089755280430e-01,4.900000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.437000000000125510e+00,3.147571454723432360e-01,1.300000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.251999999999952706e+00,4.297034446810272246e-01,1.700000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.375000000000000000e+00,8.722709892419842070e-01,4.700000000000000000e+01
0.000000000000000000e+00,5.000000000000000000e+00,1.019000000000005457e+00,2.580561546042092202e-01,6.000000000000000000e+00
0.000000000000000000e+00,-4.300000000000000000e+01,1.078099999999994907e+01,9.055797583099919335e-01,5.400000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.835000000000036380e+00,9.864699802697138864e-01,4.900000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.681999999999788997e+00,5.582437074874925242e-01,1.900000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.326000000000021828e+00,9.263060709818086158e-01,3.700000000000000000e+01
0.000000000000000000e+00,-3.400000000000000000e+01,8.947999999999865395e+00,9.312155578584111471e-01,4.500000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.728000000000065484e+00,5.212852616472928302e-01,1.900000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.543000000000120053e+00,7.132700705873664671e-01,2.800000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.094000000000050932e+00,6.865502257772921890e-01,3.100000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.085000000000036380e+00,6.873366701247033417e-01,3.100000000000000000e+01
0.000000000000000000e+00,5.000000000000000000e+00,1.018000000000029104e+00,2.537244569080362999e-01,6.000000000000000000e+00
0.000000000000000000e+00,-1.500000000000000000e+01,5.093000000000301952e+00,6.709669085593359394e-01,2.600000000000000000e+01
0.000000000000000000e+00,4.000000000000000000e+00,1.222000000000207365e+00,2.632915354502837202e-01,7.000000000000000000e+00
