expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-1.500000000000000000e+01,5.040999999999996817e+00,3.511155833203227217e-01,2.600000000000000000e+01
0.000000000000000000e+00,-8.300000000000000000e+01,1.875800000000000978e+01,1.091422442005731464e+00,9.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.027999999999991587e+00,2.394494748804383288e-01,1.100000000000000000e+01
0.000000000000000000e+00,-3.200000000000000000e+01,8.496999999999985675e+00,6.571660483581692747e-01,4.300000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.094999999999998863e+00,5.600876670412260339e-01,3.100000000000000000e+01
0.000000000000000000e+00,-3.200000000000000000e+01,8.483999999999980446e+00,7.274360154663220834e-01,4.300000000000000000e+01
0.000000000000000000e+00,-2.800000000000000000e+01,7.707000000000022055e+00,4.614712811935696712e-01,3.900000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.469999999999970441e+00,5.505287048784862636e-01,3.800000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.661999999999977717e+00,4.852753166914400840e-01,2.900000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.447000000000002728e+00,3.691887302150528294e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.697000000000002728e+00,7.398772473209478395e-01,2.900000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.262000000000057298e+00,4.915844211237358485e-01,1.700000000000000000e+01
0.000000000000000000e+00,-6.200000000000000000e+01,1.464599999999995816e+01,1.616324282497716203e+00,7.300000000000000000e+01
0.000000000000000000e+00,-1.900000000000000000e+01,5.913999999999987267e+00,7.576326867449951763e-01,3.000000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.427000000000020918e+00,2.762330497071823210e-01,8.000000000000000000e+00
0.000000000000000000e+00,-7.000000000000000000e+00,3.457999999999969987e+00,4.851117245884990492e-01,1.800000000000000000e+01
0.000000000000000000e+00,-7.300000000000000000e+01,1.692100000000004911e+01,1.685539174354453662e+00,8.400000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,7.931000000000040018e+00,9.000812050274675791e-01,4.000000000000000000e+01
0.000000000000000000e+00,4.000000000000000000e+00,1.232999999999947249e+00,2.392072291796338568e-01,7.000000000000000000e+00
0.000000000000000000e+00,-3.900000000000000000e+01,9.992000000000075488e+00,1.040514956078772757e+00,5.000000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.496000000000094587e+00,7.956712028636467871e-01,2.800000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.520999999999958163e+00,8.919256793525542903e-01,3.300000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.095000000000027285e+00,5.723956495038654557e-01,2.100000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.326999999999998181e+00,9.190787084448375222e-01,3.700000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.308999999999969077e+00,6.343284704971756671e-01,2.200000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.861999999999852662e+00,4.207679388777144092e-01,1.500000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.255999999999858119e+00,5.160060330204243595e-01,1.700000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.083999999999832653e+00,6.069949609316973582e-01,2.100000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.187999999999874490e+00,7.512989513578284262e-01,3.100000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.282999999999901775e+00,6.716875307537456541e-01,2.700000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.894000000000005457e+00,4.396892077234442753e-01,1.500000000000000000e+01
0.000000000000000000e+00,-2.400000000000000000e+01,6.922000000000025466e+00,7.999681812636806333e-01,3.500000000000000000e+01
0.000000000000000000e+00,-6.700000000000000000e+01,1.570299999999997453e+01,1.753375646230999063e+00,7.800000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.270999999999958163e+00,4.989991426838345512e-01,1.700000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.346999999999979991e+00,9.210317145396669236e-01,3.700000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.144999999999981810e+00,8.397165626027406349e-01,3.100000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.864000000000032742e+00,4.853686393803832155e-01,2.000000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.292999999999892680e+00,5.707251849903558494e-01,2.200000000000000000e+01
0.000000000000000000e+00,-3.700000000000000000e+01,9.603999999999814463e+00,1.340995040860947896e+00,4.800000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,2.250999999999976353e+00,3.231989547468606672e-01,1.200000000000000000e+01
0.000000000000000000e+00,-6.600000000000000000e+01,1.544900000000006912e+01,1.715267590021509969e+00,7.700000000000000000e+01
0.000000000000000000e+00,-7.600000000000000000e+01,1.756799999999998363e+01,1.586772827340457326e+00,8.700000000000000000e+01
0.000000000000000000e+00,3.000000000000000000e+00,1.439000000000078217e+00,2.293168744280978388e-01,8.000000000000000000e+00
