human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,1.000000000000000000e+00,-3.552385179073017651e-01,2.196353433466759764e-01,-9.324449390653343286e-05,8.201058967158813813e-05,-1.712318900829974122e-01,1.641829231998453431e-01,-9.836130982936204859e-06,3.905112304044124159e-05,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.712326877581527573e-01,1.661332015901351156e-01,-6.230185714393064679e-05,3.982476335072396382e-05,-1.747287225608442074e-01,1.731605884218989644e-01,-1.354337652107243875e-05,4.282710436134167312e-05,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.796994439674463317e-01,1.783962467789757256e-01,-5.816332380526320698e-05,4.536061009894828966e-05,-1.877415238019300436e-01,1.912254320256943363e-01,-2.279379462227093403e-05,5.085309601854049930e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.887665745997267330e-01,1.983037806202688214e-01,-6.269072208645551402e-05,5.372513628120061021e-05,-1.846502210551494716e-01,2.119157739357967196e-01,-2.798411215019744899e-05,5.889377909485451470e-05,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.798382867126748219e-01,2.184492375549551835e-01,-6.596519011716204031e-05,6.124395806531535114e-05,-1.751241901754939656e-01,2.324337630183014869e-01,-3.068226665300972667e-05,6.720214924419656182e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-1.779474776856530271e-01,2.379421624020636450e-01,-7.110022303112464945e-05,7.001060862172792825e-05,-1.862585000408963354e-01,2.464589571146421076e-01,-4.015734840609775660e-05,7.558503228254995362e-05,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-1.905892251945165150e-01,2.493066790877767336e-01,-7.687924435943385834e-05,7.737434451306706264e-05,-2.027123058314741488e-01,2.517451378808678863e-01,-4.958193848101701830e-05,8.012894656041539242e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.121818527400133880e-01,2.514295409566575379e-01,-8.184690482699244073e-05,8.078358166187490420e-05,-2.364707606130537210e-01,2.487468429042793694e-01,-6.571742933818332656e-05,8.206509593868525389e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.509735554046264583e-01,2.473685069884575538e-01,-1.001703557406264619e-04,8.310653208278981558e-05,-2.849187749211948839e-01,2.443814289480311930e-01,-9.561820841728355862e-05,8.636524937351419272e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.005951481068021569e-01,2.430031207940392957e-01,-1.373590435649720345e-04,8.789154748099973330e-05,-3.370420455023446227e-01,2.401303069534299894e-01,-1.393921719199071397e-04,9.353579999061391933e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.548547581246191962e-01,2.386367966240744709e-01,-1.892050858653823112e-04,9.644170888503680547e-05,-3.548859568735397985e-01,2.357758813569077183e-01,-1.559795447889915528e-04,9.452064253138036558e-05,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-3.549020212065467361e-01,2.342880522449357628e-01,-2.576587329972899456e-04,9.309921402750207181e-05,-3.549325864906611727e-01,2.314849291228456840e-01,-1.525735137050886442e-04,9.160126295889502125e-05,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.549471646635274924e-01,2.309064697120831733e-01,-2.393842548707124363e-04,9.068446923993418209e-05,-3.549787118861466029e-01,2.324701979068217739e-01,-1.527595245818123479e-04,9.176712244557264694e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.549933567691597736e-01,2.335542388196122365e-01,-2.223816939250696791e-04,9.264302952853054084e-05,-3.550241093532161551e-01,2.358128998674975940e-01,-1.550665168578905888e-04,9.414534228833638788e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.550402218250254260e-01,2.369875303454397342e-01,-2.084053688872293509e-04,9.514709992420163293e-05,-3.512711804182332420e-01,2.392464500818449191e-01,-1.530207052651162138e-04,9.563672556700143616e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.466231036978323909e-01,2.402392192639767332e-01,-1.820491817066582018e-04,9.512125867954894498e-05,-3.302223496850769102e-01,2.395662258813393286e-01,-1.302437015486366135e-04,9.068058732813356209e-05,0.000000000000000000e+00,2.000000000000000111e-01
