expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-4.500000000000000000e+01,1.115200000000001523e+01,8.614740120956252412e-01,5.600000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.621000000000009322e+00,2.521146545698362273e-01,9.000000000000000000e+00
0.000000000000000000e+00,-2.600000000000000000e+01,7.277000000000015234e+00,4.840870442209721514e-01,3.700000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+01,1.016400000000001569e+01,7.869089845837373698e-01,5.100000000000000000e+01
0.000000000000000000e+00,-6.700000000000000000e+01,1.553299999999998704e+01,9.842762162483473798e-01,7.800000000000000000e+01
0.000000000000000000e+00,-4.800000000000000000e+01,1.172200000000000841e+01,9.272146487351728972e-01,5.900000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.449999999999988631e+00,3.473282586239945791e-01,2.300000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.831999999999993634e+00,4.462605296745643102e-01,2.000000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.612000000000023192e+00,2.692254855904442912e-01,9.000000000000000000e+00
0.000000000000000000e+00,-2.900000000000000000e+01,7.875000000000000000e+00,6.612610049685956337e-01,4.000000000000000000e+01
0.000000000000000000e+00,-1.900000000000000000e+01,5.904999999999972715e+00,7.741734362232248756e-01,3.000000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,2.238999999999919055e+00,3.352029145357076634e-01,1.200000000000000000e+01
0.000000000000000000e+00,-3.500000000000000000e+01,9.227000000000089130e+00,1.020120446511507906e+00,4.600000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.725000000000022737e+00,8.537993964654624346e-01,3.400000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.645000000000095497e+00,4.117264332150208372e-01,1.400000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.899000000000000909e+00,4.731395814406906819e-01,2.000000000000000000e+01
0.000000000000000000e+00,-1.900000000000000000e+01,5.963999999999941792e+00,7.738022481842770084e-01,3.000000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.734999999999899956e+00,1.233108081858317107e+00,4.900000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.079999999999927240e+00,5.814985619023324004e-01,2.100000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.283000000000015461e+00,4.444500531435139901e-01,1.700000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+01,5.090000000000031832e+00,5.622735937569917075e-01,2.600000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.465000000000031832e+00,3.885969095987953370e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.311000000000035470e+00,7.096674505398233856e-01,2.700000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.091000000000008185e+00,5.209918343156886289e-01,2.100000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.436000000000035470e+00,3.900220870499808146e-01,1.300000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.495999999999980901e+00,3.937788735228004433e-01,2.300000000000000000e+01
0.000000000000000000e+00,-4.100000000000000000e+01,1.053300000000001546e+01,1.213677723968975997e+00,5.200000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.710000000000036380e+00,7.598720256959953234e-01,3.400000000000000000e+01
0.000000000000000000e+00,-7.600000000000000000e+01,1.753700000000003456e+01,1.903510349398387591e+00,8.700000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.107999999999947249e+00,8.960447967616380627e-01,3.600000000000000000e+01
0.000000000000000000e+00,-5.200000000000000000e+01,1.262400000000002365e+01,1.271646831369466657e+00,6.300000000000000000e+01
0.000000000000000000e+00,-3.900000000000000000e+01,9.996000000000094587e+00,9.678438918569208793e-01,5.000000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.457000000000107320e+00,4.042020098537905115e-01,1.800000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.633000000000038199e+00,3.032846943476490420e-01,9.000000000000000000e+00
0.000000000000000000e+00,-4.000000000000000000e+00,2.835999999999785359e+00,4.289845594378857707e-01,1.500000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.460000000000036380e+00,5.244330968614253630e-01,1.800000000000000000e+01
0.000000000000000000e+00,-6.100000000000000000e+01,1.453399999999987813e+01,1.543634585736880505e+00,7.200000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.444999999999936335e+00,2.492945365882029973e-01,1.300000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.468000000000074579e+00,4.010232137576439371e-01,1.300000000000000000e+01
0.000000000000000000e+00,-4.200000000000000000e+01,1.061500000000000909e+01,1.238725378831137647e+00,5.300000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.307999999999992724e+00,5.828226877104516479e-01,2.200000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.038000000000010914e+00,2.651445104550533838e-01,1.100000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.107999999999947249e+00,7.099025568808964293e-01,3.100000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.451999999999998181e+00,4.768953664483833177e-01,1.800000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.656999999999925421e+00,4.325954405023796356e-01,1.400000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.478000000000065484e+00,5.115518561492458094e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.493999999999914507e+00,7.537172406073644471e-01,2.800000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.778999999999996362e+00,9.608134708844571215e-01,4.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.432000000000016371e+00,4.291513007581004291e-01,1.300000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.441000000000030923e+00,3.301491349043170764e-01,1.300000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.119999999999890861e+00,7.051307300630268449e-01,3.600000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.835000000000036380e+00,2.378401386964816011e-01,1.000000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.570999999999912689e+00,8.004126953127114197e-01,3.800000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.367999999999938154e+00,9.598387709242522936e-01,4.700000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.465000000000145519e+00,4.465106771658597928e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,2.244999999999890861e+00,2.780970909594657758e-01,1.200000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.852999999999610736e+00,3.903911299974495153e-01,1.500000000000000000e+01
0.000000000000000000e+00,4.000000000000000000e+00,1.226000000000112777e+00,1.724838369379396164e-01,7.000000000000000000e+00
