human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,2.000000000000000000e+00,9.947805450860298659e-01,1.000283018894033038e+00,9.960090114657530469e-01,5.790228414359855150e-03,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,9.960090114657530469e-01,5.790228414359855150e-03,9.712572105839670789e-01,5.834323106016913764e-03,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,9.712572105839670789e-01,5.834323106016913764e-03,9.503555402381809181e-01,5.877445921153489662e-03,-2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,9.503555402381809181e-01,5.877445921153489662e-03,8.855369330370562730e-01,1.475297205861639087e-02,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,8.855369330370562730e-01,1.475297205861639087e-02,7.767354909540228336e-01,4.561414898636129145e-02,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,7.767354909540228336e-01,4.561414898636129145e-02,6.378137294173277239e-01,1.002081392475749760e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,6.378137294173277239e-01,1.002081392475749760e-01,4.832592357497203506e-01,1.586035569750490481e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,4.832592357497203506e-01,1.586035569750490481e-01,2.847519924538535752e-01,2.169904105187911991e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.847519924538535752e-01,2.169904105187911991e-01,8.409866439166510665e-02,2.753833183154564823e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.409866439166510665e-02,2.753833183154564823e-01,5.633391824350747132e-03,3.361437371829942289e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.633391824350747132e-03,3.361437371829942289e-01,5.476307064426984283e-03,3.945858768823973239e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.476307064426984283e-03,3.945858768823973239e-01,2.451962324519813691e-02,4.530344152097409705e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.451962324519813691e-02,4.530344152097409705e-01,6.997214006843208156e-02,5.138255556507219657e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,6.997214006843208156e-02,5.138255556507219657e-01,1.346420126112964633e-01,5.656514362468217927e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,1.346420126112964633e-01,5.656514362468217927e-01,2.015255770791643808e-01,5.959461379799253500e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,2.015255770791643808e-01,5.959461379799253500e-01,2.662049588693508606e-01,6.040102789365535685e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.662049588693508606e-01,6.040102789365535685e-01,3.522164747059764456e-01,5.997025714484184311e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.522164747059764456e-01,5.997025714484184311e-01,4.382512471378138819e-01,5.953858552381209313e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,4.382512471378138819e-01,5.953858552381209313e-01,5.051247046840702248e-01,5.895268970211616777e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,5.051247046840702248e-01,5.895268970211616777e-01,5.489980643110762282e-01,5.645038541686003830e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,5.489980643110762282e-01,5.645038541686003830e-01,6.119284845594401556e-01,5.275165325524427962e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.119284845594401556e-01,5.275165325524427962e-01,6.805499620662640581e-01,4.904774098673310156e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.805499620662640581e-01,4.904774098673310156e-01,7.054076618959863598e-01,4.519566960351743545e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,7.054076618959863598e-01,4.519566960351743545e-01,7.053585628915060024e-01,4.150111345601876223e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,7.053585628915060024e-01,4.150111345601876223e-01,7.244666986833743216e-01,3.910908768615078412e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,7.244666986833743216e-01,3.910908768615078412e-01,7.700197556635363094e-01,3.896436715786308902e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,7.700197556635363094e-01,3.896436715786308902e-01,8.139277488934528737e-01,4.108006745240798674e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.139277488934528737e-01,4.108006745240798674e-01,8.769898961761520839e-01,4.524951924662202751e-01,0.000000000000000000e+00,2.000000000000000111e-01
