human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,2.000000000000000000e+00,-3.647501811281802508e-01,1.666842030605376890e-01,-1.747247603462934451e-01,1.630480317604212082e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.747247603462934451e-01,1.630480317604212082e-01,-1.792279907982636811e-01,1.630560146389521681e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.792279907982636811e-01,1.630560146389521681e-01,-1.830368939026637554e-01,1.630638210092566209e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.830368939026637554e-01,1.630638210092566209e-01,-1.916768935428366794e-01,1.630716651013151552e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.916768935428366794e-01,1.630716651013151552e-01,-2.038008052303004747e-01,1.630787635461442009e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.038008052303004747e-01,1.630787635461442009e-01,-2.204300128608782383e-01,1.630853154043667708e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.204300128608782383e-01,1.630853154043667708e-01,-2.377423854614160725e-01,1.630927312981101940e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.377423854614160725e-01,1.630927312981101940e-01,-2.505885511009276478e-01,1.631010394716579659e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.505885511009276478e-01,1.631010394716579659e-01,-2.630632820833544439e-01,1.631100888278982919e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.630632820833544439e-01,1.631100888278982919e-01,-2.755950746067423740e-01,1.631189715098976811e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.755950746067423740e-01,1.631189715098976811e-01,-2.877248343943626385e-01,1.631281145112731257e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.877248343943626385e-01,1.631281145112731257e-01,-3.002545766514213010e-01,1.631374137995107165e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.002545766514213010e-01,1.631374137995107165e-01,-3.048053399634311766e-01,1.631479367613670739e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.048053399634311766e-01,1.631479367613670739e-01,-3.048213387529566942e-01,1.631581835599335284e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.048213387529566942e-01,1.631581835599335284e-01,-3.010339214885578984e-01,1.631683082363860060e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.010339214885578984e-01,1.631683082363860060e-01,-2.892469215795364090e-01,1.632384600324461865e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.892469215795364090e-01,1.632384600324461865e-01,-2.732597099920243688e-01,1.659432184372719166e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-2.732597099920243688e-01,1.659432184372719166e-01,-2.537760617866570700e-01,1.726475464233228618e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.537760617866570700e-01,1.726475464233228618e-01,-2.250455452543339563e-01,1.821123694758096101e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.250455452543339563e-01,1.821123694758096101e-01,-1.892566677636822736e-01,1.912279054640609599e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.892566677636822736e-01,1.912279054640609599e-01,-1.746609909786272508e-01,2.007169689599029860e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.746609909786272508e-01,2.007169689599029860e-01,-1.746639166577100000e-01,2.098484429727655309e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-1.746639166577100000e-01,2.098484429727655309e-01,-1.746676968172259925e-01,2.177804461828122262e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-1.746676968172259925e-01,2.177804461828122262e-01,-1.746725582479091987e-01,2.218126586304922099e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.746725582479091987e-01,2.218126586304922099e-01,-1.784765831692689542e-01,2.235109562334243460e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.784765831692689542e-01,2.235109562334243460e-01,-1.826857084440394741e-01,2.251233874535535084e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.826857084440394741e-01,2.251233874535535084e-01,-1.826932233977592857e-01,2.286290927037187004e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.826932233977592857e-01,2.286290927037187004e-01,-1.789035876351829368e-01,2.351743195715982060e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.789035876351829368e-01,2.351743195715982060e-01,-1.742242866495889997e-01,2.419078866540740891e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-1.742242866495889997e-01,2.419078866540740891e-01,-1.742306308623633448e-01,2.489063652931663984e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.742306308623633448e-01,2.489063652931663984e-01,-1.780393563837019966e-01,2.534214998056464885e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.780393563837019966e-01,2.534214998056464885e-01,-1.822457188732711786e-01,2.550169502344576955e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.822457188732711786e-01,2.550169502344576955e-01,-1.819498026115487499e-01,2.564727783856051713e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.819498026115487499e-01,2.564727783856051713e-01,-1.816254983679345125e-01,2.579870110067792321e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.816254983679345125e-01,2.579870110067792321e-01,-1.851043283062964728e-01,2.594430480604856815e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.851043283062964728e-01,2.594430480604856815e-01,-1.889901184701409387e-01,2.608993316640460525e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.889901184701409387e-01,2.608993316640460525e-01,-1.848791303358014171e-01,2.623557512768946998e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.848791303358014171e-01,2.623557512768946998e-01,-1.803709647465007726e-01,2.623505509651301582e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.803709647465007726e-01,2.623505509651301582e-01,-1.800575963162270865e-01,2.594669524438410479e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.800575963162270865e-01,2.594669524438410479e-01,-1.835186896628040742e-01,2.563218657222751107e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.835186896628040742e-01,2.563218657222751107e-01,-1.874036392900887416e-01,2.532974362462968032e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.874036392900887416e-01,2.532974362462968032e-01,-1.908853586829425131e-01,2.502727295298804444e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.908853586829425131e-01,2.502727295298804444e-01,-1.953832890416614121e-01,2.472477040321014452e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.953832890416614121e-01,2.472477040321014452e-01,-1.919163869460505933e-01,2.442224894932658319e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.919163869460505933e-01,2.442224894932658319e-01,-1.836203802855989053e-01,2.410753762427674807e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.836203802855989053e-01,2.410753762427674807e-01,-1.741856454089530937e-01,2.380483859808914526e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.741856454089530937e-01,2.380483859808914526e-01,-1.779835261689862169e-01,2.350217354596164376e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.779835261689862169e-01,2.350217354596164376e-01,-1.866267395937450946e-01,2.318732957272486850e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-1.866267395937450946e-01,2.318732957272486850e-01,-1.949533133510194804e-01,2.285017904472340933e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-1.949533133510194804e-01,2.285017904472340933e-01,-2.070796297453859625e-01,2.218139211154158685e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.070796297453859625e-01,2.218139211154158685e-01,-2.272043613211474078e-01,2.120875665332676019e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.272043613211474078e-01,2.120875665332676019e-01,-2.515307740182415319e-01,2.021732674027142684e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-2.515307740182415319e-01,2.021732674027142684e-01,-2.806360789644663511e-01,1.934622945499125668e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-2.806360789644663511e-01,1.934622945499125668e-01,-3.091682725297397183e-01,1.891267246111792422e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.091682725297397183e-01,1.891267246111792422e-01,-3.297102034482344290e-01,1.887937998057807043e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.297102034482344290e-01,1.887937998057807043e-01,-3.422582963774610243e-01,1.924619777393947184e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.422582963774610243e-01,1.924619777393947184e-01,-3.544137565239142140e-01,2.004297840624105209e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.544137565239142140e-01,2.004297840624105209e-01,-3.525828984567412339e-01,2.094042868150461922e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.525828984567412339e-01,2.094042868150461922e-01,-3.452498232674720557e-01,2.183791268287252063e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.452498232674720557e-01,2.183791268287252063e-01,-3.379147287036301517e-01,2.273547922945923783e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.379147287036301517e-01,2.273547922945923783e-01,-3.302858935690642928e-01,2.366904210894062444e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-3.302858935690642928e-01,2.366904210894062444e-01,-3.229504039434757390e-01,2.439230460445150350e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.229504039434757390e-01,2.439230460445150350e-01,-3.156145787118073698e-01,2.471825117256257476e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.156145787118073698e-01,2.471825117256257476e-01,-3.117659816337915446e-01,2.488007223981229532e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.117659816337915446e-01,2.488007223981229532e-01,-3.159031254869115179e-01,2.504191869005778504e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.159031254869115179e-01,2.504191869005778504e-01,-3.280463106468769485e-01,2.520372194882525840e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.280463106468769485e-01,2.520372194882525840e-01,-3.491654321823376428e-01,2.537187381771554007e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.491654321823376428e-01,2.537187381771554007e-01,-3.554249805476641932e-01,2.553390462873182387e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.554249805476641932e-01,2.553390462873182387e-01,-3.554603242383789774e-01,2.570260206868753006e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.554603242383789774e-01,2.570260206868753006e-01,-3.554946220363395804e-01,2.586484249981658712e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.554946220363395804e-01,2.586484249981658712e-01,-3.517320760759932718e-01,2.602708775452829415e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-3.517320760759932718e-01,2.602708775452829415e-01,-3.469603282965326163e-01,2.614035390144158755e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.469603282965326163e-01,2.614035390144158755e-01,-3.501418903526206106e-01,2.593289651868413426e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.501418903526206106e-01,2.593289651868413426e-01,-3.554968551894787665e-01,2.563564737456286435e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.554968551894787665e-01,2.563564737456286435e-01,-3.555304768318338082e-01,2.534983390136029135e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.555304768318338082e-01,2.534983390136029135e-01,-3.555635497433414782e-01,2.506396768458660773e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.555635497433414782e-01,2.506396768458660773e-01,-3.517939312312787781e-01,2.477802698502217515e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.517939312312787781e-01,2.477802698502217515e-01,-3.438250749412959939e-01,2.449196400779767302e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.438250749412959939e-01,2.449196400779767302e-01,-3.323621884665403092e-01,2.420575180325239550e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-3.323621884665403092e-01,2.420575180325239550e-01,-3.195627390921406130e-01,2.395692292336711882e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-3.195627390921406130e-01,2.395692292336711882e-01,-3.153821263801284136e-01,2.406847049906231384e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-3.153821263801284136e-01,2.406847049906231384e-01,-3.154029414988316349e-01,2.458015693117074907e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.154029414988316349e-01,2.458015693117074907e-01,-3.154257963450496360e-01,2.537178525283583230e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.154257963450496360e-01,2.537178525283583230e-01,-3.116602940176268488e-01,2.620582879038902968e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-3.116602940176268488e-01,2.620582879038902968e-01,-3.074878449129168634e-01,2.688781025331967722e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-3.074878449129168634e-01,2.688781025331967722e-01,-3.037176887417903925e-01,2.718034631617672336e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-3.037176887417903925e-01,2.718034631617672336e-01,-2.989338514827872273e-01,2.707246159473253311e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.989338514827872273e-01,2.707246159473253311e-01,-2.948106098419843724e-01,2.672596623859633258e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.948106098419843724e-01,2.672596623859633258e-01,-2.865134332943932161e-01,2.639190118227600634e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.865134332943932161e-01,2.639190118227600634e-01,-2.747198453565506959e-01,2.605768407106924811e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.747198453565506959e-01,2.605768407106924811e-01,-2.549380229868026260e-01,2.572315522627425799e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.549380229868026260e-01,2.572315522627425799e-01,-2.258804830533572283e-01,2.537477745895786452e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.258804830533572283e-01,2.537477745895786452e-01,-1.935736252914071476e-01,2.503943370293143511e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.935736252914071476e-01,2.503943370293143511e-01,-1.753211089841028025e-01,2.490996689437980360e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.753211089841028025e-01,2.490996689437980360e-01,-1.753279721567155558e-01,2.518748994579116940e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.753279721567155558e-01,2.518748994579116940e-01,-1.791350085784416124e-01,2.557298316132410876e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-1.791350085784416124e-01,2.557298316132410876e-01,-1.871414628498714872e-01,2.595793608948343545e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-1.871414628498714872e-01,2.595793608948343545e-01,-1.913502532524509747e-01,2.612169150032940257e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.913502532524509747e-01,2.612169150032940257e-01,-1.875622508115349085e-01,2.598192780097948740e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.875622508115349085e-01,2.598192780097948740e-01,-1.751373111728715404e-01,2.581703492635527564e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.751373111728715404e-01,2.581703492635527564e-01,-1.744117227843686169e-01,2.565857037316285338e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.744117227843686169e-01,2.565857037316285338e-01,-1.744187621673493060e-01,2.550009573040054600e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.744187621673493060e-01,2.550009573040054600e-01,-1.744256691100032619e-01,2.534160149302608356e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.744256691100032619e-01,2.534160149302608356e-01,-1.744324405282001722e-01,2.518308745599407983e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.744324405282001722e-01,2.518308745599407983e-01,-1.744393443567445190e-01,2.501821260697197347e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.744393443567445190e-01,2.501821260697197347e-01,-1.782427196482360143e-01,2.485964270334461435e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-1.782427196482360143e-01,2.485964270334461435e-01,-1.865536770446165893e-01,2.469741749300372602e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-1.865536770446165893e-01,2.469741749300372602e-01,-1.990122697982838473e-01,2.426003025205867580e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.990122697982838473e-01,2.426003025205867580e-01,-2.191361468657590517e-01,2.344852977546743045e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.191361468657590517e-01,2.344852977546743045e-01,-2.434629277397313274e-01,2.253727627189613669e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-2.434629277397313274e-01,2.253727627189613669e-01,-2.715920560251760540e-01,2.177182708537994393e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.715920560251760540e-01,2.177182708537994393e-01,-3.039242221216353346e-01,2.140197143557275028e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.039242221216353346e-01,2.140197143557275028e-01,-3.362607519451316640e-01,2.143056272777863480e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.362607519451316640e-01,2.143056272777863480e-01,-3.558374560051426605e-01,2.163141272231029200e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.558374560051426605e-01,2.163141272231029200e-01,-3.558644636015659835e-01,2.182499758462273509e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.558644636015659835e-01,2.182499758462273509e-01,-3.558917419126678694e-01,2.201860746470240549e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-3.558917419126678694e-01,2.201860746470240549e-01,-3.518064914120151432e-01,2.229532291335441507e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.518064914120151432e-01,2.229532291335441507e-01,-3.473111578054589588e-01,2.292552291123561292e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.473111578054589588e-01,2.292552291123561292e-01,-3.470161843370697663e-01,2.367928919986285741e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.470161843370697663e-01,2.367928919986285741e-01,-3.505237947037537771e-01,2.443316603483056682e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-3.505237947037537771e-01,2.443316603483056682e-01,-3.550561811691317904e-01,2.507118917818805803e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.550561811691317904e-01,2.507118917818805803e-01,-3.550904951004588694e-01,2.530580047866569648e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-3.550904951004588694e-01,2.530580047866569648e-01,-3.559685549615379530e-01,2.545196741304645571e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.559685549615379530e-01,2.545196741304645571e-01,-3.522002767112244470e-01,2.559814158052239885e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.522002767112244470e-01,2.559814158052239885e-01,-3.473984152680705817e-01,2.575013973487505492e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.473984152680705817e-01,2.575013973487505492e-01,-3.433068019758184208e-01,2.589630280936146556e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-3.433068019758184208e-01,2.589630280936146556e-01,-3.312177021987412484e-01,2.604055527592365471e-01,-2.000000000000000042e-02,2.000000000000000111e-01
