human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,0.000000000000000000e+00,-3.565293175514501200e-01,2.064297432997038717e-01,-1.712318951754377983e-01,1.634204850414155419e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.712318951754377983e-01,1.634204850414155419e-01,-1.712335072729195273e-01,1.677254142562942807e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.712335072729195273e-01,1.677254142562942807e-01,-1.712345562867110260e-01,1.760337938323307261e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.712345562867110260e-01,1.760337938323307261e-01,-1.712354117872430526e-01,1.867424678901369595e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.712354117872430526e-01,1.867424678901369595e-01,-1.712370065857801438e-01,1.979026325538904840e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.712370065857801438e-01,1.979026325538904840e-01,-1.712392322343439521e-01,2.086342689123759642e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-1.712392322343439521e-01,2.086342689123759642e-01,-1.712421666820398702e-01,2.193058534096602730e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-1.712421666820398702e-01,2.193058534096602730e-01,-1.750468412477652891e-01,2.273394653112926489e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.750468412477652891e-01,2.273394653112926489e-01,-1.798609721254942895e-01,2.313901525551413652e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.798609721254942895e-01,2.313901525551413652e-01,-1.764210859234467410e-01,2.339000049156965688e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.764210859234467410e-01,2.339000049156965688e-01,-1.742015887028827148e-01,2.363134798998474395e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.742015887028827148e-01,2.363134798998474395e-01,-1.742078410606216488e-01,2.387273657246935521e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-1.742078410606216488e-01,2.387273657246935521e-01,-1.742142597026008766e-01,2.409182829492624023e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.742142597026008766e-01,2.409182829492624023e-01,-1.742210254997096364e-01,2.398810404215658554e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.742210254997096364e-01,2.398810404215658554e-01,-1.780241158054954309e-01,2.370148177609587847e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.780241158054954309e-01,2.370148177609587847e-01,-1.822274468082453747e-01,2.344291664612076220e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.822274468082453747e-01,2.344291664612076220e-01,-1.781174888122169231e-01,2.351647426022440701e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.781174888122169231e-01,2.351647426022440701e-01,-1.740900496460996150e-01,2.377381514820426922e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.740900496460996150e-01,2.377381514820426922e-01,-1.740963358056730748e-01,2.403121465955681546e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.740963358056730748e-01,2.403121465955681546e-01,-1.741027918969738075e-01,2.428863992187647591e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.741027918969738075e-01,2.428863992187647591e-01,-1.776056190606582763e-01,2.454607975661391717e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.776056190606582763e-01,2.454607975661391717e-01,-1.859176364256105995e-01,2.481381778543103322e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.859176364256105995e-01,2.481381778543103322e-01,-1.939262122605466820e-01,2.507130321564082776e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,-1.939262122605466820e-01,2.507130321564082776e-01,-2.019356846594102806e-01,2.531155339508866509e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-2.019356846594102806e-01,2.531155339508866509e-01,-2.134404763926202597e-01,2.525112300798186826e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.134404763926202597e-01,2.525112300798186826e-01,-2.262779666120808553e-01,2.498641703344296194e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.262779666120808553e-01,2.498641703344296194e-01,-2.380903233386619244e-01,2.473189930608086229e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.380903233386619244e-01,2.473189930608086229e-01,-2.579027429831966534e-01,2.447717240944948802e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.638488516842121823e-01,2.441775883388964952e-01,-3.534974736208202906e-01,1.620737672198896140e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-3.534974736208202906e-01,1.620737672198896140e-01,-3.557615982638960839e-01,1.623076350691448344e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-3.557615982638960839e-01,1.623076350691448344e-01,-3.519984450367520945e-01,1.656503331227641151e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.519984450367520945e-01,1.656503331227641151e-01,-3.395897695221131718e-01,1.733731661727047901e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.395897695221131718e-01,1.733731661727047901e-01,-3.229859291161535362e-01,1.829803290380386804e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.229859291161535362e-01,1.829803290380386804e-01,-3.019054077966212279e-01,1.929725658430060109e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.019054077966212279e-01,1.929725658430060109e-01,-2.772808220425398984e-01,2.025789972268186578e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-2.772808220425398984e-01,2.025789972268186578e-01,-2.564413006428668540e-01,2.121872243846124051e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.564413006428668540e-01,2.121872243846124051e-01,-2.432488889605675664e-01,2.221832613921748412e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.432488889605675664e-01,2.221832613921748412e-01,-2.349372955889878767e-01,2.317966985156547921e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.349372955889878767e-01,2.317966985156547921e-01,-2.266271623953821646e-01,2.414109519230281109e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.266271623953821646e-01,2.414109519230281109e-01,-2.179844980469192728e-01,2.514106890849766018e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-2.179844980469192728e-01,2.514106890849766018e-01,-2.134618293764012908e-01,2.601744141435286539e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-2.134618293764012908e-01,2.601744141435286539e-01,-2.099707224293606567e-01,2.651781438649022937e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.099707224293606567e-01,2.651781438649022937e-01,-1.978880520949330146e-01,2.662279994805636929e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.978880520949330146e-01,2.662279994805636929e-01,-1.781079056263874527e-01,2.659217927284387994e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.781079056263874527e-01,2.659217927284387994e-01,-1.740395688442621658e-01,2.656178743896725480e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.740395688442621658e-01,2.656178743896725480e-01,-1.778402639584553135e-01,2.653024967113362109e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.778402639584553135e-01,2.653024967113362109e-01,-1.858476280461450192e-01,2.649989374643424433e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.858476280461450192e-01,2.649989374643424433e-01,-1.903659423586359645e-01,2.646958212226593887e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.903659423586359645e-01,2.646958212226593887e-01,-1.865966533082696333e-01,2.643805981950784756e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.865966533082696333e-01,2.643805981950784756e-01,-1.824024516331139711e-01,2.633228964106600345e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.824024516331139711e-01,2.633228964106600345e-01,-1.862059728928126823e-01,2.589048792582677727e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.862059728928126823e-01,2.589048792582677727e-01,-1.986387413665966217e-01,2.535953776823025585e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.986387413665966217e-01,2.535953776823025585e-01,-2.187623259244753926e-01,2.495650581993444084e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.187623259244753926e-01,2.495650581993444084e-01,-2.399124541360147522e-01,2.486371853800952714e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.399124541360147522e-01,2.486371853800952714e-01,-2.531042244914158412e-01,2.480120890485505991e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.531042244914158412e-01,2.480120890485505991e-01,-2.652652574150643483e-01,2.473874554909470114e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-2.731334011576012633e-01,2.471121181360760033e-01,-1.948289851020702512e-01,3.206628339653116444e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-1.948289851020702512e-01,3.206628339653116444e-01,-2.261639249925694040e-01,3.189633804823874264e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-2.261639249925694040e-01,3.189633804823874264e-01,-2.664186363397688662e-01,3.130962897985268834e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.664186363397688662e-01,3.130962897985268834e-01,-3.064446876143880893e-01,3.034327521354677759e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.064446876143880893e-01,3.034327521354677759e-01,-3.464752689294500199e-01,2.924071097614824866e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.464752689294500199e-01,2.924071097614824866e-01,-3.547125526654437699e-01,2.813923912245941406e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.547125526654437699e-01,2.813923912245941406e-01,-3.512535658300737218e-01,2.703781463972620425e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.512535658300737218e-01,2.703781463972620425e-01,-3.433006260011484678e-01,2.593609938737082010e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-3.433006260011484678e-01,2.593609938737082010e-01,-3.350098339899791333e-01,2.492289111094520559e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-3.350098339899791333e-01,2.492289111094520559e-01,-3.232355858079202227e-01,2.434664480948457443e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-3.232355858079202227e-01,2.434664480948457443e-01,-3.110605679498518183e-01,2.417009720922693172e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.110605679498518183e-01,2.417009720922693172e-01,-2.992808052936585250e-01,2.439005417206442095e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.992808052936585250e-01,2.439005417206442095e-01,-2.871023963124967882e-01,2.475967101052898300e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.871023963124967882e-01,2.475967101052898300e-01,-2.791197876415547618e-01,2.512938038054704504e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.791197876415547618e-01,2.512938038054704504e-01,-2.711379963190268527e-01,2.549911081351551312e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.695415505139841517e-01,2.557305974420669425e-01,-3.217464776048033492e-01,3.247841834016875762e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.217464776048033492e-01,3.247841834016875762e-01,-3.089639053155786019e-01,3.286468133643213885e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-3.089639053155786019e-01,3.286468133643213885e-01,-3.048010666464858742e-01,3.304613566875697628e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-3.048010666464858742e-01,3.304613566875697628e-01,-3.048361692354152330e-01,3.282774519896384247e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-3.048361692354152330e-01,3.282774519896384247e-01,-3.010706309192739960e-01,3.220915628909403194e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.010706309192739960e-01,3.220915628909403194e-01,-2.893011798621869524e-01,3.119616647955914535e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.893011798621869524e-01,3.119616647955914535e-01,-2.761711202282389754e-01,3.000069728472323782e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.761711202282389754e-01,3.000069728472323782e-01,-2.640688862947659921e-01,2.885097539646501175e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.640688862947659921e-01,2.885097539646501175e-01,-2.477680481419119451e-01,2.770092830194423317e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-2.477680481419119451e-01,2.770092830194423317e-01,-2.276626804559639394e-01,2.655416200853180086e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-2.276626804559639394e-01,2.655416200853180086e-01,-1.995571055836624086e-01,2.565718182893551580e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.995571055836624086e-01,2.565718182893551580e-01,-1.745531291184886924e-01,2.514841326695168577e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.745531291184886924e-01,2.514841326695168577e-01,-1.723586671442112195e-01,2.505048086405182728e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.723586671442112195e-01,2.505048086405182728e-01,-1.696951182216094034e-01,2.505197657342974060e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.696951182216094034e-01,2.505197657342974060e-01,-1.744588658961673533e-01,2.505345892733441548e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.744588658961673533e-01,2.505345892733441548e-01,-1.841021046708628262e-01,2.513056523589365376e-01,2.000000000000000042e-02,0.000000000000000000e+00
