human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,2.000000000000000000e+00,9.403279644529616288e-01,9.366969855871275508e-01,3.171025110628920562e-01,1.803351912562786430e-01,9.241519355488888587e-01,9.366416948723661484e-01,-1.036401504293384290e+00,1.558968607426967634e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.241519355488888587e-01,9.366416948723661484e-01,5.611276348256133417e-01,1.558968607426967634e-01,8.766635668118931690e-01,9.363950908981263366e-01,-1.368849202367879547e+00,1.705382410372318081e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,8.766635668118931690e-01,9.363950908981263366e-01,-9.794672828734589665e-01,1.705382410372318081e-01,8.458417843277744597e-01,9.296276664453030358e-01,9.217918085838266995e-02,2.099833159738075366e-03,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,8.458417843277744597e-01,9.296276664453030358e-01,2.239248398513254135e-01,2.099833159738075366e-03,8.601237073116909659e-01,9.013155353340602804e-01,1.960296212849589770e+00,-2.625647849555259872e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.601237073116909659e-01,9.013155353340602804e-01,4.007251721814615864e-01,-2.625647849555259872e-01,8.892333895026506285e-01,8.549288424636655170e-01,7.216733242885885469e-01,-3.233526731131188270e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.892333895026506285e-01,8.549288424636655170e-01,2.055542398306460683e+00,-3.233526731131188270e-01,9.041699619864724813e-01,8.082586785002361385e-01,1.977635204898867682e+00,-3.195407570378759332e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.041699619864724813e-01,8.082586785002361385e-01,8.937715512693241715e-01,-3.195407570378759332e-01,9.299261650953720704e-01,7.631864743670249140e-01,6.642997272968521605e-01,-3.123169656598273614e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.299261650953720704e-01,7.631864743670249140e-01,-9.972221760668366075e-01,-3.123169656598273614e-01,9.271695725959935297e-01,7.162483896327396238e-01,3.162706440000675467e-01,-3.197485528454994119e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.271695725959935297e-01,7.162483896327396238e-01,1.334561516868043585e-01,-3.197485528454994119e-01,9.071259310164131451e-01,6.711071397739265532e-01,-1.124653855259398982e+00,-3.334195761767331789e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.071259310164131451e-01,6.711071397739265532e-01,1.895958162388579726e+00,-3.334195761767331789e-01,8.732524814246092060e-01,6.242610904966253704e-01,1.296137291719113085e-02,-3.192921560680265780e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.732524814246092060e-01,6.242610904966253704e-01,3.669001978010835607e+00,-3.192921560680265780e-01,8.853662468190431900e-01,5.773607514469152324e-01,1.814627275880502877e+00,-3.185476504579893287e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,8.853662468190431900e-01,5.773607514469152324e-01,3.905082976985185361e+00,-3.185476504579893287e-01,9.092926760379320683e-01,5.333361292819768229e-01,5.927629229975261982e-01,-2.482349014865670445e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.092926760379320683e-01,5.333361292819768229e-01,3.944153860853571114e+00,-2.482349014865670445e-01,9.046504076306289832e-01,5.041525395611167193e-01,3.646605817772108349e-01,-5.866797522399046227e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.046504076306289832e-01,5.041525395611167193e-01,2.502388501862304437e+00,-5.866797522399046227e-02,8.830408083307413891e-01,4.846199800039523442e-01,-1.339587776664813212e+00,-2.783389880091665519e-02,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.830408083307413891e-01,4.846199800039523442e-01,7.075073953156957307e-01,-2.783389880091665519e-02,8.469969294624017930e-01,4.643570398724651271e-01,-1.056847826030253984e-01,-3.359697438474749942e-02,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,8.469969294624017930e-01,4.643570398724651271e-01,-1.057264244371021622e+00,-3.359697438474749942e-02,8.570696525585541625e-01,4.443437326918416863e-01,1.834867484184533382e+00,-4.203835131388023588e-02,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,8.570696525585541625e-01,4.443437326918416863e-01,1.956478754942507503e-01,-4.203835131388023588e-02,8.788876553998286045e-01,4.336473566553776804e-01,3.988748323339259549e-01,1.843940308551401952e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.788876553998286045e-01,4.336473566553776804e-01,-9.673370929191980050e-01,1.843940308551401952e-01,8.725787128325537267e-01,4.385272325557446615e-01,1.607669091245748916e-01,2.304459138441961041e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,8.725787128325537267e-01,4.385272325557446615e-01,2.013065572222152155e-01,2.304459138441961041e-01,8.493352950701744675e-01,4.441447534628611971e-01,-1.281779133834459738e+00,2.109053411362226682e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.493352950701744675e-01,4.441447534628611971e-01,-1.075690228369274415e+00,2.109053411362226682e-01,8.113012677167180664e-01,4.495824351812213737e-01,2.118560613088110028e-03,2.072635084186060794e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.113012677167180664e-01,4.495824351812213737e-01,-1.542671513446288722e+00,2.072635084186060794e-01,7.868210394337973312e-01,4.550937571039568308e-01,-1.345736974338431313e+00,2.283532420799469775e-01,0.000000000000000000e+00,-2.000000000000000111e-01
