human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,2.000000000000000000e+00,-6.302467939654060602e-02,3.285571941033853249e-02,9.960177985774832932e-01,5.790229037901589021e-03,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,9.960177985774832932e-01,5.790229037901589021e-03,9.712660202090770412e-01,9.485342782806121045e-03,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,9.712660202090770412e-01,9.485342782806121045e-03,9.712454017878210388e-01,3.326639371856529581e-02,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.712454017878210388e-01,3.326639371856529581e-02,9.712363935820830241e-01,7.866618613917138181e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.712363935820830241e-01,7.866618613917138181e-02,9.712259086784211792e-01,1.329654232637247913e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.712259086784211792e-01,1.329654232637247913e-01,9.503311426745842949e-01,1.851803176053284095e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.503311426745842949e-01,1.851803176053284095e-01,8.854785012753770834e-01,2.373959914582700892e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.854785012753770834e-01,2.373959914582700892e-01,7.958672739216794412e-01,2.896123628223531976e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.958672739216794412e-01,2.896123628223531976e-01,7.025603786359599923e-01,3.439235066509027106e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,7.025603786359599923e-01,3.439235066509027106e-01,6.128306036826970393e-01,3.961519224790481797e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.128306036826970393e-01,3.961519224790481797e-01,5.194978795442048991e-01,4.504764788366073525e-01,0.000000000000000000e+00,0.000000000000000000e+00
