expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-4.800000000000000000e+01,1.171399999999999864e+01,6.818390233015823032e-01,5.900000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.235999999999989996e+00,3.850321603139510995e-01,1.700000000000000000e+01
0.000000000000000000e+00,-4.200000000000000000e+01,1.049000000000000909e+01,7.029590733369117661e-01,5.300000000000000000e+01
0.000000000000000000e+00,-2.800000000000000000e+01,7.703999999999979309e+00,4.663994315160422954e-01,3.900000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.628000000000014325e+00,2.528404579401313801e-01,1.400000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.854000000000013415e+00,4.150440055878496515e-01,2.500000000000000000e+01
0.000000000000000000e+00,-7.400000000000000000e+01,1.696999999999999886e+01,9.702343148229403136e-01,8.500000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.055999999999983174e+00,3.931631360048584156e-01,3.100000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.241999999999961801e+00,3.557238380116405918e-01,1.700000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,7.869000000000028194e+00,5.476319960383506658e-01,4.000000000000000000e+01
0.000000000000000000e+00,-2.100000000000000000e+01,6.317999999999983629e+00,7.814575860590922129e-01,3.200000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.508000000000038199e+00,8.130684800444472060e-01,3.300000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.042000000000030013e+00,2.484430035324589336e-01,1.100000000000000000e+01
0.000000000000000000e+00,-2.100000000000000000e+01,6.322999999999979082e+00,6.052756534948503520e-01,3.200000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.125000000000000000e+00,7.843739679491300576e-01,3.100000000000000000e+01
0.000000000000000000e+00,-2.800000000000000000e+01,7.755999999999971806e+00,1.079556110010303716e+00,3.900000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.461999999999989086e+00,4.455587730030740046e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.082999999999969987e+00,5.501639891906413560e-01,2.100000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.286999999999920874e+00,4.736169756576262269e-01,2.200000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.100999999999999091e+00,6.017479623909620656e-01,2.100000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.860000000000013642e+00,4.618101442942515455e-01,1.500000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.852999999999951797e+00,3.290755694003821286e-01,1.000000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.385999999999967258e+00,1.258701335451434256e+00,4.700000000000000000e+01
0.000000000000000000e+00,-1.130000000000000000e+02,2.525299999999992906e+01,2.865172264005562131e+00,1.240000000000000000e+02
0.000000000000000000e+00,-2.900000000000000000e+01,7.923999999999978172e+00,9.882268525432176265e-01,4.000000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.189000000000078217e+00,7.643853592887263071e-01,3.600000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.659000000000105501e+00,3.390098199117907440e-01,9.000000000000000000e+00
0.000000000000000000e+00,-3.500000000000000000e+01,9.163000000000010914e+00,1.227655807500817264e+00,4.600000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+01,5.094000000000050932e+00,5.890420420674615798e-01,2.600000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.643000000000029104e+00,2.912098953637761722e-01,1.400000000000000000e+01
