human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,2.000000000000000000e+00,-2.365597766604702334e-01,2.245365217457654106e-01,-9.289534278298104729e-05,3.251448127416620864e-04,-1.750272692895519233e-01,1.647933366527075394e-01,-1.119814957869546026e-05,3.984573796217656466e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.796909092017271170e-01,1.670516055147957812e-01,-6.677532490652056223e-05,4.129672227347943453e-05,-1.883400618218947220e-01,1.747185884961465485e-01,-1.858122792429292786e-05,4.512777129980113087e-05,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.896947624104253771e-01,1.802873368527048992e-01,-7.171278286571517336e-05,4.725923258909886244e-05,-1.938108800487317041e-01,1.922900571447045126e-01,-2.552074407239090324e-05,5.203349465994753950e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.991170219224028537e-01,1.985362768235228448e-01,-8.315447064282264415e-05,5.493123723321360988e-05,-2.154031386756407596e-01,2.105479925829608079e-01,-4.018790461481061755e-05,6.138689720796392749e-05,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.260615159805354213e-01,2.163133085328166894e-01,-1.012356365867980750e-04,6.492487983306486059e-05,-2.471995814227282706e-01,2.283256166827196398e-01,-6.302803351916812040e-05,7.249899767846700418e-05,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.550504670901582172e-01,2.345732363833485101e-01,-1.394361841444607183e-04,7.673770980229367678e-05,-2.678656353193126782e-01,2.465892599466260604e-01,-8.490391118907254179e-05,8.525498142485106294e-05,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-2.750424120359274416e-01,2.533188714454108759e-01,-9.289534278298104729e-05,9.025005257434025167e-05,-3.486724935554150751e-01,1.758507433125713892e-01,-1.137421829178044753e-04,5.942019889593979471e-05,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-3.557963679960310932e-01,1.839497180068161986e-01,-6.677532490652056223e-05,6.359654791062400872e-05,-3.558185761189795460e-01,2.046526481001131326e-01,-1.361389329561406769e-04,7.440162172792921195e-05,2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-3.558290737673642234e-01,2.153272087252463274e-01,-7.171278286571517336e-05,8.075354387337692168e-05,-3.558528188911778689e-01,2.375804044650832725e-01,-1.584939705433148797e-04,9.601697788770081118e-05,-2.000000000000000042e-02,-2.000000000000000111e-01
