human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,0.000000000000000000e+00,-1.750373460699544415e-01,3.437871038902908793e-01,-1.712318946975791289e-01,1.642413259484914179e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.712318946975791289e-01,1.642413259484914179e-01,-1.750289593246745767e-01,1.693465624554607585e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.750289593246745767e-01,1.693465624554607585e-01,-1.868316805410991654e-01,1.784505306316888917e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.868316805410991654e-01,1.784505306316888917e-01,-2.075887897275945082e-01,1.897756837360689286e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.075887897275945082e-01,1.897756837360689286e-01,-2.357102494571184370e-01,2.006639319504723573e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.357102494571184370e-01,2.006639319504723573e-01,-2.680392320976209275e-01,2.115521171278010315e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.680392320976209275e-01,2.115521171278010315e-01,-3.003727230526458403e-01,2.224418324377694101e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-3.003727230526458403e-01,2.224418324377694101e-01,-3.302062252002369025e-01,2.318704204996373253e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-3.302062252002369025e-01,2.318704204996373253e-01,-3.547088864719709633e-01,2.375266184031550043e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.547088864719709633e-01,2.375266184031550043e-01,-3.509385351537830378e-01,2.428259193518324255e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.509385351537830378e-01,2.428259193518324255e-01,-3.429706080269900870e-01,2.481252424817284308e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.429706080269900870e-01,2.481252424817284308e-01,-3.346812409545559253e-01,2.536369778916942597e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-3.346812409545559253e-01,2.536369778916942597e-01,-3.305084355627280202e-01,2.580807653981929128e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-3.305084355627280202e-01,2.580807653981929128e-01,-3.267404104094466799e-01,2.592544979429108887e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.267404104094466799e-01,2.592544979429108887e-01,-3.187694434184307757e-01,2.599148345951296513e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.187694434184307757e-01,2.599148345951296513e-01,-3.107953708243856306e-01,2.605748552974818111e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-3.107953708243856306e-01,2.605748552974818111e-01,-2.993363859334737254e-01,2.612339391505261177e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-2.993363859334737254e-01,2.612339391505261177e-01,-2.827380964037150557e-01,2.613466029292484394e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-2.827380964037150557e-01,2.613466029292484394e-01,-2.705523084004661238e-01,2.578731231301865101e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-2.690742437966529010e-01,2.568207236755064016e-01,-3.227456059576543357e-01,1.635486076580459081e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-3.227456059576543357e-01,1.635486076580459081e-01,-3.045626299587169128e-01,1.689754722547190113e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-3.045626299587169128e-01,1.689754722547190113e-01,-2.821767424664441970e-01,1.783074871831658303e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-2.821767424664441970e-01,1.783074871831658303e-01,-2.632831286801358694e-01,1.888744641043538230e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.632831286801358694e-01,1.888744641043538230e-01,-2.444989845712194076e-01,1.998649622550256744e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.444989845712194076e-01,1.998649622550256744e-01,-2.221080555939158041e-01,2.104314406741445986e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.221080555939158041e-01,2.104314406741445986e-01,-1.959153590909837872e-01,2.209964565525465718e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.959153590909837872e-01,2.209964565525465718e-01,-1.745768099231150283e-01,2.315630983987867764e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.745768099231150283e-01,2.315630983987867764e-01,-1.768956649871310516e-01,2.425603972960407861e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,-1.768956649871310516e-01,2.425603972960407861e-01,-1.829359965403946631e-01,2.519386217391373917e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.829359965403946631e-01,2.519386217391373917e-01,-1.931832981056382792e-01,2.575066810527203987e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,-1.931832981056382792e-01,2.575066810527203987e-01,-2.072322826491616310e-01,2.618418455162411229e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-2.072322826491616310e-01,2.618418455162411229e-01,-2.222943786342875816e-01,2.647159771357137092e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.222943786342875816e-01,2.647159771357137092e-01,-2.295147531400457686e-01,2.635454406387094384e-01,0.000000000000000000e+00,2.000000000000000111e-01
