expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-2.000000000000000000e+00,2.421999999999997044e+00,3.299267185305557737e-01,1.300000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.444999999999993179e+00,3.098731855404305846e-01,2.300000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.625000000000000000e+00,2.631029963000217631e-01,1.400000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.293000000000006366e+00,6.651112105219684212e-01,3.700000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.441000000000002501e+00,5.693084411702304948e-01,3.800000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.435000000000002274e+00,3.646769773859218078e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+01,5.049000000000006594e+00,4.049899305162131258e-01,2.600000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.829000000000007731e+00,3.032040384444756875e-01,2.000000000000000000e+01
0.000000000000000000e+00,-7.100000000000000000e+01,1.639799999999996771e+01,7.244938043956071771e-01,8.200000000000000000e+01
0.000000000000000000e+00,-4.400000000000000000e+01,1.091100000000000136e+01,9.064313389798203113e-01,5.500000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.525000000000090949e+00,7.288384346105687417e-01,3.800000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,7.937999999999988177e+00,9.123629628862676144e-01,4.000000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.512000000000057298e+00,7.524437270253016008e-01,3.300000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.461000000000012733e+00,5.069365295640281266e-01,1.800000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.632000000000061846e+00,2.575310573481138232e-01,9.000000000000000000e+00
0.000000000000000000e+00,-2.100000000000000000e+01,6.307999999999992724e+00,6.904022812971825074e-01,3.200000000000000000e+01
0.000000000000000000e+00,-2.100000000000000000e+01,6.298000000000001819e+00,6.130108546943168202e-01,3.200000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.491000000000099135e+00,7.612437937194442839e-01,2.800000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,4.668999999999982720e+00,4.710803304964164551e-01,2.400000000000000000e+01
0.000000000000000000e+00,-1.700000000000000000e+01,5.495000000000004547e+00,6.129980634175744569e-01,2.800000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.257999999999924512e+00,4.219597918703378858e-01,1.700000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.887999999999919964e+00,5.550819828240560749e-01,2.500000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.656999999999925421e+00,4.328407979429205188e-01,1.900000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.882000000000061846e+00,5.387433357183639693e-01,2.500000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.266999999999825377e+00,4.478559768993931600e-01,2.200000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.441000000000030923e+00,3.605598496267072850e-01,1.300000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.875999999999976353e+00,6.130139580219069462e-01,2.500000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.826999999999998181e+00,3.235067138818603638e-01,1.000000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.128000000000156433e+00,4.425749146568326853e-01,3.600000000000000000e+01
