human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
0.000000000000000000e+00,2.000000000000000000e+00,-9.227124264907512335e-03,2.245320680847604725e-03,4.742055154458706401e-01,1.672585435982674174e-01,9.943206060448819272e-01,5.791829721476993674e-03,4.777927019613279480e-01,1.671344397227909895e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.943206060448819272e-01,5.791829721476993674e-03,4.754309766313707941e-01,1.671344397227909895e-01,9.503595345081091716e-01,5.832302084979311928e-03,4.776806732440794789e-01,1.671480110546950670e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,9.503595345081091716e-01,5.832302084979311928e-03,4.755597173150480361e-01,1.671480110546950670e-01,9.272668160087792488e-01,6.384407844077118893e-03,4.776211409869586810e-01,1.671541271138002049e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,9.272668160087792488e-01,6.384407844077118893e-03,4.755444529433076606e-01,1.671541271138002049e-01,9.480961181461768916e-01,2.221169363601498831e-02,4.776373169011564057e-01,1.671598181512778947e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.480961181461768916e-01,2.221169363601498831e-02,4.755268786357666477e-01,1.671598181512778947e-01,9.711544866587693559e-01,6.015420105478112150e-02,4.776191211515643520e-01,1.671809424542769762e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.711544866587693559e-01,6.015420105478112150e-02,4.754525790499108395e-01,1.671809424542769762e-01,9.886757606667890830e-01,1.088243809723882100e-01,4.775606319186348481e-01,1.672135201758347123e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.886757606667890830e-01,1.088243809723882100e-01,4.755738400654763165e-01,1.672135201758347123e-01,9.876791953978940608e-01,1.594455213364858459e-01,4.774487761386437823e-01,1.672551327581805469e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.876791953978940608e-01,1.594455213364858459e-01,4.757005919657354975e-01,1.672551327581805469e-01,9.334071966506702900e-01,2.081231520389043577e-01,4.771853698140735567e-01,1.673097242075945734e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.334071966506702900e-01,2.081231520389043577e-01,4.758107020997093262e-01,1.673097242075945734e-01,8.560220052315862249e-01,2.568019979596099511e-01,4.768428978467743606e-01,1.673665319456143497e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.560220052315862249e-01,2.568019979596099511e-01,4.760041515285992619e-01,1.673665319456143497e-01,7.786196289528619641e-01,3.054859570294578552e-01,4.764474216232022497e-01,1.674276821339100996e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,7.786196289528619641e-01,3.054859570294578552e-01,4.761970939493500588e-01,1.674276821339100996e-01,6.772211818944149364e-01,3.561181679773233189e-01,4.759048694579418592e-01,1.674997310590981281e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.772211818944149364e-01,3.561181679773233189e-01,4.764163497961445559e-01,1.674997310590981281e-01,5.767344808058267880e-01,4.048089047860317091e-01,4.753099570506711391e-01,1.675736504564912244e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,5.767344808058267880e-01,4.048089047860317091e-01,4.766904413285447117e-01,1.675736504564912244e-01,4.992858453742270997e-01,4.508061006798153025e-01,4.747484972187120400e-01,1.676503896237447611e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.837959142960862602e-01,4.579172202330712427e-01,4.742055154458706401e-01,1.676639878615335255e-01,5.746621274480306907e-02,3.264498118988534703e-02,4.736149623842338396e-01,1.673311806588979600e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,5.746621274480306907e-02,3.264498118988534703e-02,4.754309766313707941e-01,1.673311806588979600e-01,4.147067540398315447e-03,6.672728914111926424e-02,4.730736336613596271e-01,1.673719934916868546e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,4.147067540398315447e-03,6.672728914111926424e-02,4.755597173150480361e-01,1.673719934916868546e-01,4.017182350527772824e-03,9.950196706893044141e-02,4.729699657354867748e-01,1.674016850740325246e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,4.017182350527772824e-03,9.950196706893044141e-02,4.755444529433076606e-01,1.674016850740325246e-01,3.884520649542801303e-03,1.349803041590472430e-01,4.728165828872376575e-01,1.674382763264359586e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,3.884520649542801303e-03,1.349803041590472430e-01,4.755268786357666477e-01,1.674382763264359586e-01,3.750954406729333293e-03,1.897479973347144244e-01,4.726057293053559372e-01,1.674953702410703071e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,3.750954406729333293e-03,1.897479973347144244e-01,4.754525790499108395e-01,1.674953702410703071e-01,3.614034327173657000e-03,2.585519531946046112e-01,4.722844210965884137e-01,1.675774665403294006e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.614034327173657000e-03,2.585519531946046112e-01,4.755738400654763165e-01,1.675774665403294006e-01,3.463132619024683785e-03,3.303552864589364146e-01,4.719100310508374529e-01,1.676741679839227617e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,3.463132619024683785e-03,3.303552864589364146e-01,4.757005919657354975e-01,1.676741679839227617e-01,3.308626147889128302e-03,3.981724848016753304e-01,4.715015845394190386e-01,1.677791819796051465e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,3.308626147889128302e-03,3.981724848016753304e-01,4.758107020997093262e-01,1.677791819796051465e-01,2.402034132241086598e-02,4.487801046670339411e-01,4.714217165772713325e-01,1.678463946678765140e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.402034132241086598e-02,4.487801046670339411e-01,4.760041515285992619e-01,1.678463946678765140e-01,5.027754141410857580e-02,4.869499229156613040e-01,4.714325177644045350e-01,1.678963748310986770e-01,0.000000000000000000e+00,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,5.027754141410857580e-02,4.869499229156613040e-01,4.761970939493500588e-01,1.678963748310986770e-01,3.115289984856694713e-02,5.185410280192159771e-01,4.710466687250638995e-01,1.679670076927604061e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.115289984856694713e-02,5.185410280192159771e-01,4.764163497961445559e-01,1.679670076927604061e-01,3.824924337185804288e-04,5.268255136834555374e-01,4.706775965648942739e-01,1.680055716436703594e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.824924337185804288e-04,5.268255136834555374e-01,4.766904413285447117e-01,1.680055716436703594e-01,1.910286699770722893e-04,5.260656823948460792e-01,4.706910315643535458e-01,1.680030890063999582e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.910286699770722893e-04,5.260656823948460792e-01,4.767227383031675814e-01,1.680030890063999582e-01,-7.908588118637123216e-06,5.252753064539503747e-01,4.706887152581010203e-01,1.680028638077515346e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-7.908588118637123216e-06,5.252753064539503747e-01,4.766194704687046757e-01,1.680028638077515346e-01,2.067375772255691108e-02,5.245137375650207323e-01,4.709212177598483540e-01,1.679838366890808732e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.067375772255691108e-02,5.245137375650207323e-01,4.766265095331216339e-01,1.679838366890808732e-01,8.532569830581819559e-02,5.237432772733410236e-01,4.715381068681105958e-01,1.679393520297873532e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,8.532569830581819559e-02,5.237432772733410236e-01,4.766975476596334027e-01,1.679393520297873532e-01,1.730745826117477959e-01,5.228656277517436113e-01,4.723287447921428184e-01,1.678807254871603483e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.730745826117477959e-01,5.228656277517436113e-01,4.767611783965355343e-01,1.678807254871603483e-01,2.416926062623077631e-01,5.090595478390469442e-01,4.729447614331904193e-01,1.678211801468255937e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,2.416926062623077631e-01,5.090595478390469442e-01,4.767986071468469089e-01,1.678211801468255937e-01,2.873637000546996889e-01,4.853606351068291413e-01,4.733853023345687139e-01,1.677647593330983677e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,2.873637000546996889e-01,4.853606351068291413e-01,4.768143149315730578e-01,1.677647593330983677e-01,3.312023355415230630e-01,4.756018910620722906e-01,4.737180675452325462e-01,1.677333498676096268e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.312023355415230630e-01,4.756018910620722906e-01,4.767778902534962615e-01,1.677333498676096268e-01,3.750476670882217922e-01,4.791136952443773578e-01,4.739973304249859298e-01,1.677180947554795520e-01,0.000000000000000000e+00,0.000000000000000000e+00
