human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,2.000000000000000000e+00,-5.812424264853685574e-02,2.358941752210011109e-02,4.742196699198801269e-01,1.675218274581397604e-01,9.943557352585176146e-01,6.507942976999716439e-03,4.777921174174749597e-01,1.671370250871075658e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,9.943557352585176146e-01,6.507942976999716439e-03,4.752515985626427630e-01,1.671370250871075658e-01,9.503943066572765330e-01,2.323660476871928365e-02,4.776440641106001195e-01,1.671599529439251330e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,9.503943066572765330e-01,2.323660476871928365e-02,4.749605804100327511e-01,1.671599529439251330e-01,9.273034913035127502e-01,6.206814949860991332e-02,4.774866767148228108e-01,1.671962141606372354e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.273034913035127502e-01,6.206814949860991332e-02,4.746259559834184460e-01,1.671962141606372354e-01,9.272844043676969905e-01,1.203045456101749094e-01,4.773642785985126591e-01,1.672395380114431174e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.272844043676969905e-01,1.203045456101749094e-01,4.745124374775130383e-01,1.672395380114431174e-01,9.272707006251474926e-01,1.838027985055468994e-01,4.772194369687988158e-01,1.672909424539636147e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.272707006251474926e-01,1.838027985055468994e-01,4.746321432884104130e-01,1.672909424539636147e-01,9.481260031580098779e-01,2.448597305560301363e-01,4.771495274336747805e-01,1.673359320828645969e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.481260031580098779e-01,2.448597305560301363e-01,4.749511058985512735e-01,1.673359320828645969e-01,9.968417989012232638e-01,3.059140811422231820e-01,4.771444157520537410e-01,1.673818757081214081e-01,0.000000000000000000e+00,2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,9.968417989012232638e-01,3.059140811422231820e-01,4.753083780246534773e-01,1.673818757081214081e-01,9.968192398151864975e-01,3.573314329313327375e-01,4.770174725257557147e-01,1.674327942061008823e-01,-2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.968192398151864975e-01,3.573314329313327375e-01,4.753164111207325848e-01,1.674327942061008823e-01,9.967894003129571523e-01,3.871992045981870190e-01,4.769436427758205754e-01,1.674631908354200227e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.967894003129571523e-01,3.871992045981870190e-01,4.752300392797729756e-01,1.674631908354200227e-01,9.758661953177149018e-01,4.111796882147455978e-01,4.768258992023876042e-01,1.674910724992713373e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,9.758661953177149018e-01,4.111796882147455978e-01,4.749266381475369947e-01,1.674910724992713373e-01,9.318881540032488697e-01,4.342388489114887284e-01,4.766186849287813998e-01,1.675262570992963884e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,9.318881540032488697e-01,4.342388489114887284e-01,4.745719070008340701e-01,1.675262570992963884e-01,9.087505138345024491e-01,4.572719721331895970e-01,4.764731518527603460e-01,1.675571198524004046e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,9.087505138345024491e-01,4.572719721331895970e-01,4.744425562829659437e-01,1.675571198524004046e-01,8.878340746273434281e-01,4.680860539076957538e-01,4.763723409214066229e-01,1.675735009493107275e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.878340746273434281e-01,4.680860539076957538e-01,4.744236063218694732e-01,1.675735009493107275e-01,8.421931016330039821e-01,4.634419433852426384e-01,4.762180048667229437e-01,1.675789711181924768e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,8.421931016330039821e-01,4.634419433852426384e-01,4.744087053325733438e-01,1.675789711181924768e-01,8.154217038457475253e-01,4.580123294887709084e-01,4.761401755204112685e-01,1.675771047630446042e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.154217038457475253e-01,4.580123294887709084e-01,4.744126744295566467e-01,1.675771047630446042e-01,7.927040431770087103e-01,4.527915430045879597e-01,4.760631799171741729e-01,1.675781147958469719e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.927040431770087103e-01,4.527915430045879597e-01,4.745050637270081806e-01,1.675781147958469719e-01,7.677947705648624499e-01,4.475706604643163722e-01,4.759849489983472570e-01,1.675769632341132243e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.677947705648624499e-01,4.475706604643163722e-01,4.747092944700833650e-01,1.675769632341132243e-01,7.484405610917989060e-01,4.423499378784181424e-01,4.759347935611245028e-01,1.675736171051377399e-01,0.000000000000000000e+00,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,7.484405610917989060e-01,4.423499378784181424e-01,4.748407140322248865e-01,1.675736171051377399e-01,6.818614673432651374e-01,4.428817447041541455e-01,4.756603290847205012e-01,1.675896847403705037e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,6.818614673432651374e-01,4.428817447041541455e-01,4.748154357236545331e-01,1.675896847403705037e-01,5.938860667673385718e-01,4.612923914264817626e-01,4.751878247653771314e-01,1.676360541359263878e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,5.938860667673385718e-01,4.612923914264817626e-01,4.749204427092260650e-01,1.676360541359263878e-01,4.850281612840560141e-01,4.816997864690223952e-01,4.745482378811802238e-01,1.676954971697114938e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.523902929292276109e-01,4.865962370468834286e-01,4.742196699198801269e-01,1.677119900862473756e-01,2.922786248082648742e-03,2.212722520970195061e-02,4.732605370695385782e-01,1.673296153472150216e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,2.922786248082648742e-03,2.212722520970195061e-02,4.752515985626427630e-01,1.673296153472150216e-01,2.796253160371751315e-03,4.375904803309256519e-02,4.731668360539689755e-01,1.673498234670363349e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,2.796253160371751315e-03,4.375904803309256519e-02,4.749605804100327511e-01,1.673498234670363349e-01,2.354041455321517762e-02,8.259812741902193556e-02,4.732006324173389511e-01,1.673798954797111327e-01,2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.354041455321517762e-02,8.259812741902193556e-02,4.746259559834184460e-01,1.673798954797111327e-01,4.990678288844337812e-02,1.408308967099529130e-01,4.731770006392684302e-01,1.674303993915556843e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,4.990678288844337812e-02,1.408308967099529130e-01,4.745124374775130383e-01,1.674303993915556843e-01,3.080681006281153073e-02,2.043463142248755082e-01,4.727395272808920801e-01,1.675057026658333392e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.080681006281153073e-02,2.043463142248755082e-01,4.746321432884104130e-01,1.675057026658333392e-01,1.774718279904898303e-03,2.654259665589363548e-01,4.722135533431277565e-01,1.675891063146758564e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,0.000000000000000000e+00,1.774718279904898303e-03,2.654259665589363548e-01,4.749511058985512735e-01,1.675891063146758564e-01,1.625712132629026979e-03,3.223388543801415929e-01,4.719377919934688026e-01,1.676636299834237676e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,1.625712132629026979e-03,3.223388543801415929e-01,4.753083780246534773e-01,1.676636299834237676e-01,2.235528120093265708e-02,3.587864410854639807e-01,4.719388404494295752e-01,1.677044875564952520e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,2.235528120093265708e-02,3.587864410854639807e-01,4.753164111207325848e-01,1.677044875564952520e-01,8.703763206637067651e-02,3.797644426800690920e-01,4.723566738749573890e-01,1.677071284999875622e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.703763206637067651e-02,3.797644426800690920e-01,4.752300392797729756e-01,1.677071284999875622e-01,2.009198465701539926e-01,4.009891706857449667e-01,4.731391562119706129e-01,1.676862598140451688e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.009198465701539926e-01,4.009891706857449667e-01,4.749266381475369947e-01,1.676862598140451688e-01,3.344234362522980897e-01,4.213866191385896021e-01,4.739354724476755321e-01,1.676641337606084026e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,3.344234362522980897e-01,4.213866191385896021e-01,4.745719070008340701e-01,1.676641337606084026e-01,4.679522845948642651e-01,4.418123308475352951e-01,4.746377106707386773e-01,1.676444134242591200e-01,2.000000000000000042e-02,0.000000000000000000e+00
