human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,1.000000000000000000e+00,-3.554986355628368955e-01,2.368769805929771266e-01,-1.712318913759375838e-01,1.631156747276068242e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.712318913759375838e-01,1.631156747276068242e-01,-1.750322061032907328e-01,1.671022142060841487e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.750322061032907328e-01,1.671022142060841487e-01,-1.868285886023361431e-01,1.750881019133857242e-01,2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.868285886023361431e-01,1.750881019133857242e-01,-2.028310162922705717e-01,1.861129016377909007e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-2.028310162922705717e-01,1.861129016377909007e-01,-2.156829283901843253e-01,1.977730873967044611e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-2.156829283901843253e-01,1.977730873967044611e-01,-2.274913657269566070e-01,2.089856078441679199e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.274913657269566070e-01,2.089856078441679199e-01,-2.396986091735442970e-01,2.201990061631340923e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-2.396986091735442970e-01,2.201990061631340923e-01,-2.439136094031307267e-01,2.314138356177893874e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-2.439136094031307267e-01,2.314138356177893874e-01,-2.436100750055048003e-01,2.430782369925155173e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-2.436100750055048003e-01,2.430782369925155173e-01,-2.395052839950161383e-01,2.542947999344343235e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,1.000000000000000000e+00,-2.395052839950161383e-01,2.542947999344343235e-01,-2.274025884347480320e-01,2.634534089336461049e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,-2.274025884347480320e-01,2.634534089336461049e-01,-2.148918793274764150e-01,2.686132870966744246e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,0.000000000000000000e+00,-2.148918793274764150e-01,2.686132870966744246e-01,-2.065824825828858624e-01,2.697741884543047863e-01,-2.000000000000000042e-02,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,-2.065824825828858624e-01,2.697741884543047863e-01,-1.947779313295471826e-01,2.669317541381319714e-01,-2.000000000000000042e-02,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.947779313295471826e-01,2.669317541381319714e-01,-1.748749545968550922e-01,2.608084968474606025e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,-1.748749545968550922e-01,2.608084968474606025e-01,-1.748822409493785979e-01,2.547446188873288553e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.748822409493785979e-01,2.547446188873288553e-01,-1.786874007303245748e-01,2.487710459161275312e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.786874007303245748e-01,2.487710459161275312e-01,-1.873286501809160454e-01,2.455178934484368580e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.873286501809160454e-01,2.455178934484368580e-01,-1.918583901907282285e-01,2.450109648305512089e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,-1.918583901907282285e-01,2.450109648305512089e-01,-1.883865496331444955e-01,2.445456701781947573e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,-1.883865496331444955e-01,2.445456701781947573e-01,-1.845126476694695927e-01,2.440801933497491194e-01,0.000000000000000000e+00,-2.000000000000000111e-01
