human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_pos_x_next,ee_pos_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,1.000000000000000000e+00,-1.752620948037634241e-01,3.428373640659440613e-01,-1.712317957048056227e-01,1.647954595724527849e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.712317957048056227e-01,1.647954595724527849e-01,-1.750272560846637959e-01,1.708532367981669409e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.750272560846637959e-01,1.708532367981669409e-01,-1.792288516999767656e-01,1.807617739678213375e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.792288516999767656e-01,1.807617739678213375e-01,-1.789140554061857125e-01,1.953121792101762677e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-1.789140554061857125e-01,1.953121792101762677e-01,-1.823909972062748297e-01,2.133835001442951906e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-1.823909972062748297e-01,2.133835001442951906e-01,-1.900701197344689952e-01,2.354544447933372697e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,-1.900701197344689952e-01,2.354544447933372697e-01,-1.977510947222829163e-01,2.615289193662669320e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,1.000000000000000000e+00,-1.977510947222829163e-01,2.615289193662669320e-01,-2.019390517414198505e-01,2.916071624163834586e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-2.019390517414198505e-01,2.916071624163834586e-01,-1.978215736327535446e-01,3.271349489870837290e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.978215736327535446e-01,3.271349489870837290e-01,-1.933150650027615491e-01,3.421596685837770546e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-1.933150650027615491e-01,3.421596685837770546e-01,-1.968135336628420995e-01,3.421907001455005704e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-1.968135336628420995e-01,3.421907001455005704e-01,-2.013191458205116358e-01,3.422219092840749766e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,2.000000000000000000e+00,-2.013191458205116358e-01,3.422219092840749766e-01,-2.051571336383024857e-01,3.422545530696026184e-01,2.000000000000000042e-02,-2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,-2.051571336383024857e-01,3.422545530696026184e-01,-2.093759150632741872e-01,3.422861627948631247e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,-2.093759150632741872e-01,3.422861627948631247e-01,-2.093981110835799742e-01,3.423180499006032163e-01,2.000000000000000042e-02,0.000000000000000000e+00
1.000000000000000056e-01,2.000000000000000000e+00,-2.093981110835799742e-01,3.423180499006032163e-01,-2.132188967323029316e-01,3.423498378550664523e-01,2.000000000000000042e-02,-2.000000000000000111e-01
