expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-4.600000000000000000e+01,1.129399999999999693e+01,9.516627308447339617e-01,5.700000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.235000000000013642e+00,2.916536741532877453e-01,1.700000000000000000e+01
0.000000000000000000e+00,-3.200000000000000000e+01,8.524000000000000909e+00,6.074686681369546593e-01,4.300000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.829000000000007731e+00,2.403584747903862451e-01,1.500000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.638000000000005230e+00,2.908925620864851180e-01,1.900000000000000000e+01
0.000000000000000000e+00,-3.500000000000000000e+01,9.116000000000013870e+00,4.565091547124838778e-01,4.600000000000000000e+01
0.000000000000000000e+00,-2.500000000000000000e+01,7.100999999999999091e+00,3.159869382179868458e-01,3.600000000000000000e+01
0.000000000000000000e+00,-4.900000000000000000e+01,1.194999999999998863e+01,7.446758183222952354e-01,6.000000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.242999999999994998e+00,4.330780083761005539e-01,2.200000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.615999999999985448e+00,2.217753785662431310e-01,9.000000000000000000e+00
0.000000000000000000e+00,-1.500000000000000000e+02,3.028399999999999181e+01,8.671205534799786285e-01,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.049900000000002365e+01,4.290976191009883145e-01,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.057799999999997453e+01,4.620184492314972635e-01,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.064099999999996271e+01,5.011039815567781552e-01,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+01,5.079000000000064574e+00,4.462214296726874641e-01,2.600000000000000000e+01
0.000000000000000000e+00,-1.500000000000000000e+02,3.041700000000003001e+01,6.101969305900358798e-01,1.500000000000000000e+02
0.000000000000000000e+00,-1.500000000000000000e+02,3.039000000000010004e+01,3.496970268950973515e-01,1.500000000000000000e+02
0.000000000000000000e+00,-3.100000000000000000e+01,8.378999999999905413e+00,6.188467150633023550e-01,4.200000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.859999999999899956e+00,4.406299270106148191e-01,1.500000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.890000000000100044e+00,5.376966260455756652e-01,2.000000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,4.722000000000207365e+00,5.670811925389065422e-01,2.400000000000000000e+01
0.000000000000000000e+00,-1.100000000000000000e+01,4.278000000000020009e+00,5.865186218883716718e-01,2.200000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.267000000000052751e+00,4.227813100662670687e-01,1.700000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+00,2.873000000000047294e+00,3.231688505861257665e-01,1.500000000000000000e+01
