expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-4.600000000000000000e+01,1.129399999999998272e+01,6.939994409432644895e-01,5.700000000000000000e+01
0.000000000000000000e+00,-3.100000000000000000e+01,8.278000000000020009e+00,5.568216715946353590e-01,4.200000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+01,1.010099999999999909e+01,7.142753918123512236e-01,5.100000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.675999999999987722e+00,4.948961614358788896e-01,4.400000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.626999999999981128e+00,2.972140239479138524e-01,1.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.020000000000010232e+00,2.642497182982285753e-01,1.100000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,2.217999999999989313e+00,2.611915220366524126e-01,1.200000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.474999999999994316e+00,4.253179117244255680e-01,3.300000000000000000e+01
0.000000000000000000e+00,-6.000000000000000000e+00,3.228000000000008640e+00,2.781937244623419181e-01,1.700000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.430000000000006821e+00,3.011616529532665232e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.400000000000000000e+01,4.878000000000042746e+00,5.552919530966470285e-01,2.500000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.779999999999972715e+00,9.249650425027061695e-01,4.900000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.330000000000040927e+00,7.843256028585822159e-01,3.700000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.527000000000043656e+00,8.544601439561885226e-01,3.800000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.452999999999974534e+00,3.034889541685067971e-01,1.800000000000000000e+01
0.000000000000000000e+00,-5.000000000000000000e+00,3.057000000000016371e+00,4.120736943339294855e-01,1.600000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.775999999999953616e+00,9.848847383639439679e-01,4.400000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.480000000000018190e+00,5.068465641316990400e-01,1.800000000000000000e+01
0.000000000000000000e+00,-4.000000000000000000e+01,1.021999999999991360e+01,1.182946668801921009e+00,5.100000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.032000000000039108e+00,3.328101137455796721e-01,1.100000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.655999999999949068e+00,2.440779966153343583e-01,1.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.441000000000030923e+00,3.747999549458447821e-01,1.300000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.870000000000004547e+00,5.428775978082029940e-01,2.000000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.633999999999900865e+00,2.373623998148267911e-01,9.000000000000000000e+00
0.000000000000000000e+00,-3.400000000000000000e+01,8.940000000000054570e+00,8.704970025948125523e-01,4.500000000000000000e+01
0.000000000000000000e+00,-2.100000000000000000e+01,6.293999999999982720e+00,7.377870593958766321e-01,3.200000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.458000000000083674e+00,3.490480708405874211e-01,1.800000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.073999999999955435e+00,4.384579580072596183e-01,2.100000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.656000000000062755e+00,3.074144881746097568e-01,1.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.038000000000010914e+00,3.732803332547919850e-01,1.100000000000000000e+01
0.000000000000000000e+00,-4.500000000000000000e+01,1.119100000000003092e+01,1.059359806296598094e+00,5.600000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.830000000000154614e+00,3.495626309231992801e-01,1.000000000000000000e+01
0.000000000000000000e+00,-1.900000000000000000e+01,5.915999999999939973e+00,7.039965999238445571e-01,3.000000000000000000e+01
0.000000000000000000e+00,-1.300000000000000000e+01,4.680000000000063665e+00,5.682889016632484136e-01,2.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.443999999999959982e+00,2.437897891437855735e-01,1.300000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+01,6.092000000000098225e+00,7.951076004593864432e-01,3.100000000000000000e+01
0.000000000000000000e+00,-3.000000000000000000e+00,2.630999999999858119e+00,3.693738331597464231e-01,1.400000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.074000000000069122e+00,5.527818568318829673e-01,2.100000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+01,4.069999999999936335e+00,3.990022527147057407e-01,2.100000000000000000e+01
