human_action,agent_action,ee_pos_x_prev,ee_pos_y_prev,ee_vel_x_prev,ee_vel_y_prev,ee_pos_x_next,ee_pos_y_next,ee_vel_x_next,ee_vel_y_next,cmd_acc_human,cmd_acc_agent
1.000000000000000056e-01,1.000000000000000000e+00,9.963056694027138116e-01,2.795057163123547406e-02,4.742287081106705826e-01,1.670272733371768736e-01,1.015209549713526282e+00,1.629049816239315149e-02,4.778236331216368926e-01,1.671348205255553665e-01,2.000000000000000042e-02,2.000000000000000111e-01
1.000000000000000056e-01,0.000000000000000000e+00,1.015209549713526282e+00,1.629049816239315149e-02,4.753474154701680110e-01,1.671348205255553665e-01,1.015201616695103004e+00,4.891646294240752785e-02,4.777496401682008176e-01,1.671603661962539344e-01,2.000000000000000042e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.015201616695103004e+00,4.891646294240752785e-02,4.753393497882426599e-01,1.671603661962539344e-01,9.943065006007721918e-01,1.027085658402359242e-01,4.775829555935526272e-01,1.672086081625331067e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.943065006007721918e-01,1.027085658402359242e-01,4.753499726887251420e-01,1.672086081625331067e-01,9.294894144882073217e-01,1.619931875898921181e-01,4.772755661302630625e-01,1.672730448314468099e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.294894144882073217e-01,1.619931875898921181e-01,4.752619234858984076e-01,1.672730448314468099e-01,8.571545123712438485e-01,2.236535134356325283e-01,4.769196115040301165e-01,1.673390106006237832e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,8.571545123712438485e-01,2.236535134356325283e-01,4.751492774724689894e-01,1.673390106006237832e-01,8.114000033401820300e-01,2.829497400140816854e-01,4.766153505840729498e-01,1.674012366317977341e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,2.000000000000000000e+00,8.114000033401820300e-01,2.829497400140816854e-01,4.752552908183085845e-01,1.674012366317977341e-01,7.447734423964822437e-01,3.403517161143672087e-01,4.762102208771564205e-01,1.674708112249590763e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,7.447734423964822437e-01,3.403517161143672087e-01,4.753271937021268378e-01,1.674708112249590763e-01,6.341647580904526960e-01,3.794211389734238327e-01,4.756419476853488426e-01,1.675349871033089411e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.341647580904526960e-01,3.794211389734238327e-01,4.752373627279030677e-01,1.675349871033089411e-01,5.142536998953050054e-01,4.007886898035503132e-01,4.750163524436237794e-01,1.675862026761809065e-01,0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.142536998953050054e-01,4.007886898035503132e-01,4.751248360572900564e-01,1.675862026761809065e-01,4.018403011815742665e-01,4.194235476873783286e-01,4.743119766275868954e-01,1.676458649962046799e-01,0.000000000000000000e+00,-2.000000000000000111e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.018403011815742665e-01,4.194235476873783286e-01,4.752261019832198508e-01,1.676458649962046799e-01,2.663599639477127745e-01,4.380570366516633452e-01,4.733964947328457296e-01,1.677155515951073983e-01,0.000000000000000000e+00,0.000000000000000000e+00
-1.000000000000000056e-01,1.000000000000000000e+00,2.663599639477127745e-01,4.380570366516633452e-01,4.753183968935659753e-01,1.677155515951073983e-01,1.517370362072366086e-01,4.566732474027346833e-01,4.724567703147058428e-01,1.677933493385553587e-01,-2.000000000000000042e-02,2.000000000000000111e-01
-1.000000000000000056e-01,2.000000000000000000e+00,1.517370362072366086e-01,4.566732474027346833e-01,4.753192907147856250e-01,1.677933493385553587e-01,3.927289071140283028e-02,4.630653105904595779e-01,4.714414492730777395e-01,1.678698429671282577e-01,-2.000000000000000042e-02,-2.000000000000000111e-01
0.000000000000000000e+00,1.000000000000000000e+00,3.927289071140283028e-02,4.630653105904595779e-01,4.752053154927748380e-01,1.678698429671282577e-01,1.386176109492816277e-02,4.516162075855446045e-01,4.712798239091284258e-01,1.678608157472463724e-01,0.000000000000000000e+00,2.000000000000000111e-01
1.000000000000000056e-01,1.000000000000000000e+00,1.386176109492816277e-02,4.516162075855446045e-01,4.750958046383376709e-01,1.678608157472463724e-01,6.798166523614479484e-02,4.416298447036435260e-01,4.718698855808974302e-01,1.678083826411710944e-01,2.000000000000000042e-02,2.000000000000000111e-01
