expert,Rewards,Episodes Duration in Seconds,Travelled Distance,Episodes Duration in Timesteps
0.000000000000000000e+00,-6.700000000000000000e+01,1.553000000000002956e+01,1.016766343943936057e+00,7.800000000000000000e+01
0.000000000000000000e+00,-2.900000000000000000e+01,7.860999999999989996e+00,6.751324114256913589e-01,4.000000000000000000e+01
0.000000000000000000e+00,-7.600000000000000000e+01,1.733600000000001273e+01,1.071982720248223719e+00,8.700000000000000000e+01
0.000000000000000000e+00,-2.300000000000000000e+01,6.652000000000043656e+00,4.096039621649276152e-01,3.400000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.671999999999968622e+00,7.352109858901008099e-01,4.400000000000000000e+01
0.000000000000000000e+00,-7.400000000000000000e+01,1.694799999999997908e+01,1.075817493351366450e+00,8.500000000000000000e+01
0.000000000000000000e+00,-7.000000000000000000e+00,3.435000000000002274e+00,3.096926417524103470e-01,1.800000000000000000e+01
0.000000000000000000e+00,-3.300000000000000000e+01,8.677000000000020918e+00,6.272297611833077546e-01,4.400000000000000000e+01
0.000000000000000000e+00,-2.000000000000000000e+00,2.416999999999973170e+00,2.465645576696930963e-01,1.300000000000000000e+01
0.000000000000000000e+00,-5.200000000000000000e+01,1.252100000000001501e+01,7.520203112397714218e-01,6.300000000000000000e+01
0.000000000000000000e+00,-1.000000000000000000e+00,2.238000000000056389e+00,3.780737787339567557e-01,1.200000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.517999999999915417e+00,8.429796492398320407e-01,3.800000000000000000e+01
0.000000000000000000e+00,2.000000000000000000e+00,1.634000000000014552e+00,3.383363241525787490e-01,9.000000000000000000e+00
0.000000000000000000e+00,-3.000000000000000000e+00,2.654999999999972715e+00,4.049823911010042021e-01,1.400000000000000000e+01
0.000000000000000000e+00,-2.600000000000000000e+01,7.316000000000030923e+00,8.327513400097673602e-01,3.700000000000000000e+01
0.000000000000000000e+00,-1.600000000000000000e+01,5.284999999999968168e+00,5.875121876663764731e-01,2.700000000000000000e+01
0.000000000000000000e+00,-2.700000000000000000e+01,7.528000000000020009e+00,6.307613734060895094e-01,3.800000000000000000e+01
0.000000000000000000e+00,-9.400000000000000000e+01,2.112099999999998090e+01,2.018708214561875991e+00,1.050000000000000000e+02
0.000000000000000000e+00,-3.300000000000000000e+01,8.751999999999952706e+00,8.551696764099855352e-01,4.400000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.869000000000028194e+00,4.631921504689313629e-01,2.000000000000000000e+01
0.000000000000000000e+00,-2.200000000000000000e+01,6.510999999999967258e+00,5.750843882703930987e-01,3.300000000000000000e+01
0.000000000000000000e+00,-3.600000000000000000e+01,9.354000000000041837e+00,1.130380781772178933e+00,4.700000000000000000e+01
0.000000000000000000e+00,-4.500000000000000000e+01,1.119299999999998363e+01,1.339720795485737970e+00,5.600000000000000000e+01
0.000000000000000000e+00,1.000000000000000000e+00,1.833000000000083674e+00,3.525067847802932919e-01,1.000000000000000000e+01
0.000000000000000000e+00,-1.200000000000000000e+01,4.480999999999994543e+00,5.515291000410131872e-01,2.300000000000000000e+01
0.000000000000000000e+00,-8.000000000000000000e+00,3.660000000000081855e+00,6.046589934004896749e-01,1.900000000000000000e+01
0.000000000000000000e+00,-9.000000000000000000e+00,3.869999999999890861e+00,5.638027817866800850e-01,2.000000000000000000e+01
0.000000000000000000e+00,-3.800000000000000000e+01,9.764999999999872671e+00,1.216577598727498710e+00,4.900000000000000000e+01
0.000000000000000000e+00,-1.800000000000000000e+01,5.694000000000187356e+00,7.497284285473285737e-01,2.900000000000000000e+01
